'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.060,-0.165
0.002,-0.035,-0.160
0.004,0.040,-0.140
0.006,0.050,-0.120
0.008,0.025,-0.085
0.010,0.070,-0.040
0.012,0.110,0.020
0.014,0.115,0.085
0.016,0.230,0.150
0.018,0.360,0.210
0.020,0.455,0.255
0.022,0.480,0.280
0.024,0.485,0.280
0.026,0.400,0.250
0.028,0.260,0.195
0.030,0.150,0.125
0.032,0.115,0.035
0.034,-0.025,-0.050
0.036,-0.080,-0.135
0.038,-0.160,-0.205
0.040,-0.205,-0.255
0.042,-0.170,-0.290
0.044,-0.125,-0.305
0.046,-0.130,-0.310
0.048,-0.130,-0.300
0.050,-0.200,-0.290
0.052,-0.220,-0.275
0.054,-0.235,-0.260
0.056,-0.205,-0.245
0.058,-0.140,-0.225
0.060,-0.050,-0.210
0.062,-0.005,-0.185
0.064,0.055,-0.165
0.066,0.025,-0.145
0.068,0.010,-0.125
0.070,-0.055,-0.110
0.072,-0.060,-0.100
0.074,-0.105,-0.095
0.076,-0.060,-0.090
0.078,-0.005,-0.090
0.080,0.045,-0.090
0.082,0.085,-0.090
0.084,0.085,-0.090
0.086,0.080,-0.090
0.088,0.020,-0.085
0.090,0.010,-0.085
0.092,-0.020,-0.085
0.094,-0.080,-0.085
0.096,-0.040,-0.085
0.098,0.015,-0.085
0.100,0.045,-0.085
0.102,0.085,-0.080
0.104,0.130,-0.075
0.106,0.110,-0.070
0.108,0.065,-0.060
0.110,0.005,-0.055
0.112,-0.050,-0.050
0.114,-0.045,-0.045
0.116,0.000,-0.045
0.118,0.035,-0.045
0.120,0.090,-0.050
0.122,0.095,-0.050
0.124,0.145,-0.055
0.126,0.110,-0.050
0.128,0.035,-0.050
0.130,0.015,-0.045
0.132,0.010,-0.040
0.134,-0.025,-0.035
0.136,-0.005,-0.030
0.138,0.080,-0.030
0.140,0.115,-0.025
0.142,0.115,-0.025
0.144,0.145,-0.025
0.146,0.125,-0.025
0.148,0.085,-0.020
0.150,0.035,-0.020
0.152,0.045,-0.015
0.154,0.020,-0.010
0.156,0.055,-0.010
0.158,0.080,-0.005
0.160,0.125,-0.005
0.162,0.125,-0.005
0.164,0.175,-0.005
0.166,0.155,-0.005
0.168,0.115,-0.005
0.170,0.080,0.000
0.172,0.045,0.005
0.174,0.040,0.010
0.176,0.085,0.020
0.178,0.120,0.030
0.180,0.195,0.040
0.182,0.190,0.050
0.184,0.230,0.060
0.186,0.200,0.065
0.188,0.145,0.075
0.190,0.135,0.080
0.192,0.115,0.080
0.194,0.100,0.085
0.196,0.165,0.090
0.198,0.215,0.090
0.200,0.250,0.095
0.202,0.270,0.100
0.204,0.280,0.105
0.206,0.270,0.110
0.208,0.240,0.115
0.210,0.175,0.120
0.212,0.175,0.130
0.214,0.170,0.135
0.216,0.215,0.145
0.218,0.270,0.155
0.220,0.300,0.160
0.222,0.315,0.165
0.224,0.345,0.165
0.226,0.295,0.165
0.228,0.230,0.165
0.230,0.200,0.155
0.232,0.165,0.150
0.234,0.190,0.140
0.236,0.235,0.135
0.238,0.245,0.130
0.240,0.275,0.125
0.242,0.285,0.125
0.244,0.295,0.125
0.246,0.255,0.125
0.248,0.195,0.125
0.250,0.160,0.120
0.252,0.130,0.115
0.254,0.120,0.100
0.256,0.135,0.085
0.258,0.185,0.070
0.260,0.220,0.050
0.262,0.195,0.035
0.264,0.190,0.025
0.266,0.160,0.015
0.268,0.115,0.010
0.270,0.045,0.010
0.272,-0.005,0.005
0.274,0.005,0.000
0.276,0.040,-0.005
0.278,0.090,-0.015
0.280,0.105,-0.025
0.282,0.145,-0.035
0.284,0.130,-0.045
0.286,0.080,-0.055
0.288,0.040,-0.055
0.290,0.010,-0.055
0.292,-0.060,-0.055
0.294,0.000,-0.050
0.296,0.020,-0.050
0.298,0.090,-0.050
0.300,0.075,-0.050
0.302,0.110,-0.055
0.304,0.095,-0.060
0.306,0.050,-0.070
0.308,0.010,-0.075
0.310,0.005,-0.080
0.312,-0.060,-0.085
0.314,-0.035,-0.080
0.316,0.015,-0.080
0.318,0.045,-0.070
0.320,0.080,-0.065
0.322,0.135,-0.060
0.324,0.115,-0.055
0.326,0.060,-0.055
0.328,-0.015,-0.055
0.330,-0.030,-0.055
0.332,-0.050,-0.055
0.334,0.005,-0.060
0.336,0.035,-0.060
0.338,0.080,-0.055
0.340,0.075,-0.055
0.342,0.115,-0.055
0.344,0.100,-0.055
0.346,0.065,-0.050
0.348,0.025,-0.050
0.350,0.000,-0.055
0.352,-0.015,-0.055
0.354,-0.010,-0.055
0.356,0.025,-0.055
0.358,0.085,-0.060
0.360,0.075,-0.060
0.362,0.120,-0.060
0.364,0.105,-0.060
0.366,0.085,-0.060
0.368,0.045,-0.060
0.370,0.020,-0.055
0.372,-0.025,-0.055
0.374,-0.005,-0.055
0.376,0.045,-0.050
0.378,0.095,-0.050
0.380,0.125,-0.050
0.382,0.160,-0.050
0.384,0.125,-0.045
0.386,0.090,-0.045
0.388,0.050,-0.045
0.390,0.015,-0.040
0.392,-0.020,-0.035
0.394,0.020,-0.030
0.396,0.055,-0.025
0.398,0.090,-0.020
0.400,0.105,-0.020
0.402,0.155,-0.020
0.404,0.130,-0.020
0.406,0.095,-0.025
0.408,0.040,-0.035
0.410,0.020,-0.040
0.412,-0.015,-0.045
0.414,0.020,-0.050
0.416,0.060,-0.050
0.418,0.115,-0.045
0.420,0.125,-0.045
0.422,0.155,-0.040
0.424,0.100,-0.040
0.426,0.080,-0.040
0.428,0.050,-0.040
0.430,-0.005,-0.045
0.432,-0.030,-0.050
0.434,0.000,-0.055
0.436,0.025,-0.055
0.438,0.095,-0.060
0.440,0.115,-0.055
0.442,0.140,-0.050
0.444,0.110,-0.050
0.446,0.075,-0.045
0.448,0.025,-0.045
0.450,0.025,-0.045
0.452,-0.030,-0.050
0.454,0.010,-0.050
0.456,0.035,-0.055
0.458,0.100,-0.055
0.460,0.110,-0.060
0.462,0.140,-0.060
0.464,0.125,-0.055
0.466,0.055,-0.055
0.468,0.005,-0.055
0.470,-0.005,-0.055
0.472,0.010,-0.055
0.474,0.040,-0.055
0.476,0.045,-0.055
0.478,0.080,-0.055
0.480,0.110,-0.055
0.482,0.140,-0.055
0.484,0.115,-0.050
0.486,0.075,-0.050
0.488,0.030,-0.050
0.490,0.005,-0.055
0.492,-0.030,-0.055
0.494,0.015,-0.055
0.496,0.075,-0.055
0.498,0.130,-0.055
0.500,0.130,-0.050
0.502,0.175,-0.040
0.504,0.115,-0.030
0.506,0.040,-0.020
0.508,0.065,-0.015
0.510,0.030,-0.005
0.512,0.015,-0.005
0.514,0.055,-0.005
0.516,0.080,-0.010
0.518,0.125,-0.015
0.520,0.145,-0.020
0.522,0.175,-0.030
0.524,0.155,-0.035
0.526,0.070,-0.040
0.528,0.025,-0.040
0.530,0.015,-0.040
0.532,0.030,-0.040
0.534,0.070,-0.035
0.536,0.125,-0.035
0.538,0.170,-0.030
0.540,0.165,-0.025
0.542,0.175,-0.020
0.544,0.135,-0.010
0.546,0.105,-0.005
0.548,0.065,-0.005
0.550,0.035,0.000
0.552,0.030,0.000
0.554,0.070,-0.005
0.556,0.110,-0.015
0.558,0.130,-0.025
0.560,0.175,-0.035
0.562,0.145,-0.045
0.564,0.120,-0.055
0.566,0.050,-0.060
0.568,0.020,-0.060
0.570,-0.010,-0.060
0.572,-0.005,-0.055
0.574,0.020,-0.050
0.576,0.080,-0.045
0.578,0.115,-0.045
0.580,0.135,-0.045
0.582,0.120,-0.050
0.584,0.085,-0.055
0.586,0.040,-0.065
0.588,0.015,-0.070
0.590,-0.035,-0.075
0.592,-0.015,-0.075
0.594,0.055,-0.075
0.596,0.080,-0.070
0.598,0.090,-0.065
0.600,0.150,-0.065
0.602,0.145,-0.065
0.604,0.075,-0.065
0.606,0.030,-0.070
0.608,0.010,-0.075
0.610,-0.030,-0.080
0.612,0.020,-0.080
0.614,0.020,-0.080
0.616,0.085,-0.075
0.618,0.090,-0.075
0.620,0.125,-0.070
0.622,0.105,-0.070
0.624,0.050,-0.075
0.626,0.000,-0.085
0.628,-0.035,-0.100
0.630,-0.090,-0.110
0.632,-0.055,-0.115
0.634,-0.010,-0.105
0.636,0.085,-0.085
0.638,0.120,-0.045
0.640,0.220,0.010
0.642,0.280,0.080
0.644,0.335,0.155
0.646,0.365,0.235
0.648,0.415,0.300
0.650,0.460,0.350
0.652,0.520,0.375
0.654,0.505,0.370
0.656,0.520,0.340
0.658,0.370,0.285
0.660,0.350,0.215
0.662,0.330,0.125
0.664,0.200,0.035
0.666,0.050,-0.050
0.668,-0.055,-0.130
0.670,-0.215,-0.195
0.672,-0.180,-0.240
0.674,-0.160,-0.270
0.676,-0.100,-0.280
0.678,-0.060,-0.275
0.680,-0.010,-0.265
0.682,-0.025,-0.240
0.684,-0.050,-0.215
0.686,-0.085,-0.185
0.688,-0.060,-0.160
0.690,-0.085,-0.135
0.692,-0.025,-0.115
0.694,0.030,-0.100
0.696,0.110,-0.085
0.698,0.125,-0.075
0.700,0.175,-0.065
0.702,0.135,-0.055
0.704,0.110,-0.050
0.706,0.045,-0.045
0.708,0.035,-0.040
0.710,0.015,-0.035
0.712,0.070,-0.030
0.714,0.095,-0.030
0.716,0.130,-0.030
0.718,0.185,-0.030
0.720,0.205,-0.030
0.722,0.160,-0.035
0.724,0.130,-0.035
0.726,0.090,-0.035
0.728,0.090,-0.035
0.730,0.020,-0.035
0.732,0.070,-0.025
0.734,0.120,-0.020
0.736,0.165,-0.015
0.738,0.180,-0.010
0.740,0.215,-0.010
0.742,0.190,-0.010
0.744,0.150,-0.010
0.746,0.115,-0.015
0.748,0.095,-0.020
0.750,0.070,-0.020
0.752,0.090,-0.020
0.754,0.120,-0.015
0.756,0.180,-0.010
0.758,0.190,-0.005
0.760,0.220,-0.005
0.762,0.185,-0.005
0.764,0.145,-0.005
0.766,0.115,-0.010
0.768,0.115,-0.010
0.770,0.060,-0.015
0.772,0.120,-0.015
0.774,0.155,-0.010
0.776,0.190,-0.005
0.778,0.220,0.005
0.780,0.250,0.010
0.782,0.205,0.015
0.784,0.175,0.020
0.786,0.145,0.020
0.788,0.130,0.020
0.790,0.095,0.015
0.792,0.135,0.015
0.794,0.185,0.015
0.796,0.235,0.020
0.798,0.265,0.030
0.800,0.295,0.045
0.802,0.260,0.060
0.804,0.220,0.075
0.806,0.170,0.085
0.808,0.175,0.090
0.810,0.160,0.095
0.812,0.200,0.090
0.814,0.270,0.085
0.816,0.305,0.080
0.818,0.335,0.080
0.820,0.335,0.085
0.822,0.300,0.095
0.824,0.260,0.110
0.826,0.265,0.125
0.828,0.225,0.140
0.830,0.245,0.155
0.832,0.280,0.165
0.834,0.335,0.170
0.836,0.385,0.175
0.838,0.400,0.175
0.840,0.390,0.175
0.842,0.360,0.180
0.844,0.310,0.180
0.846,0.315,0.190
0.848,0.280,0.195
0.850,0.295,0.200
0.852,0.335,0.210
0.854,0.380,0.210
0.856,0.415,0.210
0.858,0.435,0.205
0.860,0.405,0.200
0.862,0.375,0.195
0.864,0.330,0.185
0.866,0.315,0.180
0.868,0.250,0.175
0.870,0.275,0.170
0.872,0.305,0.170
0.874,0.355,0.170
0.876,0.375,0.170
0.878,0.415,0.165
0.880,0.385,0.165
0.882,0.320,0.160
0.884,0.300,0.150
0.886,0.245,0.145
0.888,0.200,0.135
0.890,0.200,0.120
0.892,0.230,0.105
0.894,0.255,0.090
0.896,0.270,0.075
0.898,0.310,0.060
