'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.005,-0.030
0.002,0.025,-0.025
0.004,0.025,-0.020
0.006,0.000,-0.020
0.008,0.005,-0.020
0.010,0.020,-0.020
0.012,0.005,-0.025
0.014,-0.020,-0.030
0.016,-0.020,-0.035
0.018,-0.010,-0.040
0.020,-0.010,-0.040
0.022,0.005,-0.040
0.024,0.030,-0.040
0.026,-0.005,-0.040
0.028,-0.005,-0.040
0.030,0.010,-0.035
0.032,-0.020,-0.035
0.034,-0.025,-0.035
0.036,-0.010,-0.035
0.038,-0.010,-0.035
0.040,-0.015,-0.035
0.042,-0.005,-0.035
0.044,0.015,-0.035
0.046,0.025,-0.035
0.048,0.020,-0.030
0.050,0.020,-0.030
0.052,-0.010,-0.030
0.054,-0.020,-0.030
0.056,0.000,-0.030
0.058,0.005,-0.030
0.060,-0.010,-0.025
0.062,0.030,-0.025
0.064,0.040,-0.025
0.066,0.025,-0.020
0.068,0.025,-0.015
0.070,0.025,-0.010
0.072,0.005,-0.005
0.074,0.025,0.000
0.076,0.020,0.005
0.078,0.010,0.005
0.080,0.000,0.010
0.082,0.040,0.005
0.084,0.030,0.000
0.086,0.015,-0.005
0.088,0.020,-0.010
0.090,0.005,-0.020
0.092,-0.020,-0.025
0.094,-0.010,-0.025
0.096,-0.010,-0.025
0.098,0.005,-0.020
0.100,0.015,-0.015
0.102,0.050,-0.010
0.104,0.040,-0.005
0.106,0.045,0.000
0.108,0.040,0.000
0.110,0.050,0.000
0.112,0.000,-0.005
0.114,0.000,-0.010
0.116,0.010,-0.015
0.118,0.010,-0.015
0.120,0.010,-0.020
0.122,0.030,-0.020
0.124,0.015,-0.020
0.126,0.000,-0.020
0.128,0.005,-0.015
0.130,0.025,-0.015
0.132,0.005,-0.015
0.134,0.010,-0.015
0.136,-0.005,-0.010
0.138,0.020,-0.010
0.140,0.015,-0.010
0.142,0.025,-0.015
0.144,0.020,-0.015
0.146,0.025,-0.020
0.148,0.015,-0.020
0.150,0.030,-0.025
0.152,-0.010,-0.030
0.154,-0.010,-0.030
0.156,0.005,-0.030
0.158,0.005,-0.025
0.160,0.015,-0.025
0.162,0.040,-0.015
0.164,0.035,-0.010
0.166,0.025,-0.005
0.168,0.000,0.000
0.170,0.015,0.000
0.172,0.005,0.000
0.174,0.005,-0.005
0.176,0.005,-0.015
0.178,-0.005,-0.020
0.180,-0.010,-0.030
0.182,0.010,-0.035
0.184,-0.005,-0.040
0.186,0.005,-0.045
0.188,0.015,-0.045
0.190,0.020,-0.040
0.192,0.005,-0.035
0.194,0.010,-0.030
0.196,0.010,-0.025
0.198,0.000,-0.020
0.200,-0.005,-0.015
0.202,0.030,-0.010
0.204,0.035,-0.005
0.206,0.025,-0.005
0.208,0.020,-0.005
0.210,0.030,-0.005
0.212,0.020,-0.005
0.214,0.025,-0.010
0.216,0.010,-0.015
0.218,0.015,-0.025
0.220,0.030,-0.035
0.222,0.050,-0.040
0.224,-0.005,-0.045
0.226,-0.020,-0.050
0.228,-0.025,-0.050
0.230,0.000,-0.045
0.232,-0.015,-0.040
0.234,0.005,-0.035
0.236,-0.005,-0.025
0.238,-0.015,-0.020
0.240,0.005,-0.020
0.242,0.025,-0.020
0.244,0.030,-0.025
0.246,0.015,-0.035
0.248,0.010,-0.040
0.250,0.005,-0.045
0.252,0.000,-0.050
0.254,0.005,-0.050
0.256,0.010,-0.045
0.258,0.005,-0.035
0.260,0.030,-0.025
0.262,0.060,-0.010
0.264,0.045,0.005
0.266,0.045,0.015
0.268,0.065,0.025
0.270,0.070,0.030
0.272,0.065,0.030
0.274,0.060,0.030
0.276,0.060,0.030
0.278,0.035,0.030
0.280,0.075,0.030
0.282,0.110,0.030
0.284,0.080,0.035
0.286,0.070,0.035
0.288,0.060,0.040
0.290,0.055,0.040
0.292,0.065,0.040
0.294,0.070,0.045
0.296,0.085,0.045
0.298,0.085,0.045
0.300,0.095,0.050
0.302,0.115,0.050
0.304,0.105,0.050
0.306,0.115,0.055
0.308,0.120,0.055
0.310,0.065,0.055
0.312,0.045,0.050
0.314,0.055,0.045
0.316,0.055,0.040
0.318,0.045,0.035
0.320,0.080,0.030
0.322,0.070,0.025
0.324,0.050,0.020
0.326,0.045,0.020
0.328,0.070,0.020
0.330,0.055,0.020
0.332,0.035,0.020
0.334,0.010,0.015
0.336,0.000,0.010
