'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.065,-0.115
0.002,-0.060,-0.060
0.004,0.090,-0.020
0.006,0.150,0.015
0.008,0.125,0.035
0.010,0.090,0.040
0.012,0.045,0.030
0.014,0.045,0.020
0.016,0.005,0.005
0.018,-0.035,-0.005
0.020,0.010,-0.010
0.022,0.075,-0.010
0.024,0.130,0.000
0.026,0.165,0.010
0.028,0.140,0.020
0.030,0.080,0.025
0.032,0.035,0.025
0.034,-0.015,0.025
0.036,-0.035,0.015
0.038,0.020,0.005
0.040,-0.005,0.000
0.042,0.040,-0.005
0.044,0.130,-0.005
0.046,0.145,-0.005
0.048,0.150,0.000
0.050,0.040,0.005
0.052,0.035,0.005
0.054,0.005,0.000
0.056,-0.050,0.000
0.058,0.015,-0.005
0.060,0.005,-0.010
0.062,0.055,-0.010
0.064,0.110,-0.005
0.066,0.165,0.005
0.068,0.080,0.025
0.070,0.135,0.045
0.072,0.210,0.070
0.074,0.035,0.090
0.076,0.080,0.105
0.078,0.085,0.110
0.080,0.105,0.105
0.082,0.115,0.100
0.084,0.145,0.085
0.086,0.215,0.070
0.088,0.170,0.055
0.090,0.135,0.050
0.092,0.080,0.045
0.094,0.005,0.050
0.096,0.040,0.055
0.098,0.040,0.070
0.100,0.045,0.080
0.102,0.050,0.095
0.104,0.255,0.105
0.106,0.335,0.115
0.108,0.260,0.120
0.110,0.210,0.130
0.112,0.180,0.135
0.114,0.050,0.145
0.116,0.135,0.155
0.118,0.135,0.165
0.120,0.225,0.170
0.122,0.255,0.180
0.124,0.230,0.180
0.126,0.275,0.180
0.128,0.335,0.180
0.130,0.360,0.180
0.132,0.180,0.180
0.134,0.190,0.180
0.136,0.205,0.190
0.138,0.205,0.205
0.140,0.235,0.220
0.142,0.280,0.235
0.144,0.315,0.250
0.146,0.330,0.255
0.148,0.435,0.260
0.150,0.380,0.260
0.152,0.275,0.250
0.154,0.175,0.240
0.156,0.170,0.230
0.158,0.255,0.220
0.160,0.205,0.220
0.162,0.305,0.220
0.164,0.365,0.230
0.166,0.395,0.240
0.168,0.440,0.250
0.170,0.345,0.260
0.172,0.265,0.265
0.174,0.195,0.260
0.176,0.185,0.245
0.178,0.145,0.225
0.180,0.185,0.200
0.182,0.255,0.175
0.184,0.270,0.150
0.186,0.280,0.125
0.188,0.225,0.110
0.190,0.145,0.095
0.192,0.090,0.085
0.194,0.015,0.080
0.196,0.060,0.080
0.198,0.030,0.075
0.200,0.080,0.070
0.202,0.130,0.065
0.204,0.220,0.055
0.206,0.140,0.040
0.208,0.155,0.030
0.210,0.120,0.020
0.212,0.055,0.010
0.214,-0.045,0.005
0.216,-0.115,0.000
0.218,-0.040,-0.005
0.220,0.060,-0.010
0.222,0.080,-0.010
0.224,0.090,-0.015
0.226,0.095,-0.020
0.228,0.045,-0.025
0.230,0.025,-0.030
0.232,-0.065,-0.030
0.234,0.010,-0.035
0.236,-0.050,-0.035
0.238,-0.020,-0.040
0.240,-0.035,-0.040
0.242,0.020,-0.040
0.244,0.075,-0.040
0.246,0.100,-0.045
0.248,0.090,-0.050
0.250,0.030,-0.060
0.252,-0.035,-0.070
0.254,-0.085,-0.075
0.256,-0.095,-0.080
0.258,-0.035,-0.085
0.260,-0.140,-0.085
0.262,-0.090,-0.080
0.264,0.090,-0.075
0.266,0.125,-0.070
0.268,0.055,-0.060
0.270,0.020,-0.055
0.272,-0.030,-0.050
0.274,-0.005,-0.045
0.276,-0.090,-0.045
0.278,-0.075,-0.045
0.280,-0.035,-0.045
0.282,0.005,-0.045
0.284,0.030,-0.045
0.286,0.100,-0.040
0.288,0.105,-0.040
0.290,0.065,-0.035
0.292,-0.005,-0.035
0.294,-0.075,-0.030
0.296,-0.160,-0.030
0.298,-0.150,-0.030
0.300,0.005,-0.035
