'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.525,0.035
0.002,-0.460,0.000
0.004,-0.560,-0.035
0.006,-0.565,-0.065
0.008,-0.710,-0.090
0.010,-0.720,-0.110
0.012,-0.715,-0.115
0.014,-0.810,-0.115
0.016,-0.700,-0.105
0.018,-0.600,-0.090
0.020,-0.540,-0.075
0.022,-0.490,-0.060
0.024,-0.530,-0.050
0.026,-0.595,-0.045
0.028,-0.650,-0.045
0.030,-0.715,-0.050
0.032,-0.765,-0.060
0.034,-0.745,-0.070
0.036,-0.655,-0.075
0.038,-0.550,-0.075
0.040,-0.565,-0.070
0.042,-0.465,-0.065
0.044,-0.465,-0.055
0.046,-0.520,-0.045
0.048,-0.625,-0.035
0.050,-0.740,-0.030
0.052,-0.775,-0.030
0.054,-0.655,-0.030
0.056,-0.645,-0.030
0.058,-0.555,-0.030
0.060,-0.530,-0.030
0.062,-0.375,-0.030
0.064,-0.420,-0.025
0.066,-0.510,-0.020
0.068,-0.705,-0.020
0.070,-0.700,-0.025
0.072,-0.735,-0.030
0.074,-0.660,-0.035
0.076,-0.640,-0.040
0.078,-0.595,-0.045
0.080,-0.520,-0.045
0.082,-0.375,-0.045
0.084,-0.400,-0.040
0.086,-0.535,-0.035
0.088,-0.600,-0.030
0.090,-0.730,-0.025
0.092,-0.775,-0.025
0.094,-0.725,-0.030
0.096,-0.610,-0.035
0.098,-0.515,-0.040
0.100,-0.505,-0.050
0.102,-0.430,-0.055
0.104,-0.485,-0.060
0.106,-0.550,-0.060
0.108,-0.625,-0.060
0.110,-0.740,-0.055
0.112,-0.740,-0.055
0.114,-0.740,-0.050
0.116,-0.620,-0.045
0.118,-0.500,-0.040
0.120,-0.530,-0.035
0.122,-0.415,-0.035
0.124,-0.385,-0.030
0.126,-0.510,-0.030
0.128,-0.600,-0.030
0.130,-0.675,-0.025
0.132,-0.755,-0.025
0.134,-0.690,-0.030
0.136,-0.635,-0.030
0.138,-0.530,-0.035
0.140,-0.490,-0.040
0.142,-0.390,-0.040
0.144,-0.445,-0.045
0.146,-0.585,-0.045
0.148,-0.695,-0.045
0.150,-0.660,-0.045
0.152,-0.745,-0.045
0.154,-0.705,-0.050
0.156,-0.610,-0.050
0.158,-0.510,-0.050
0.160,-0.520,-0.050
0.162,-0.425,-0.050
0.164,-0.480,-0.050
0.166,-0.555,-0.045
0.168,-0.590,-0.040
0.170,-0.630,-0.035
0.172,-0.790,-0.030
0.174,-0.630,-0.030
0.176,-0.615,-0.035
0.178,-0.480,-0.040
0.180,-0.550,-0.040
0.182,-0.390,-0.045
0.184,-0.500,-0.045
0.186,-0.560,-0.045
0.188,-0.585,-0.040
0.190,-0.670,-0.030
0.192,-0.675,-0.020
0.194,-0.665,-0.010
0.196,-0.505,0.000
0.198,-0.555,0.000
0.200,-0.440,0.000
0.202,-0.360,-0.005
0.204,-0.410,-0.010
0.206,-0.545,-0.010
0.208,-0.610,-0.015
0.210,-0.610,-0.010
0.212,-0.665,-0.005
0.214,-0.640,0.005
0.216,-0.550,0.020
0.218,-0.410,0.030
0.220,-0.350,0.035
0.222,-0.355,0.035
0.224,-0.480,0.030
0.226,-0.485,0.020
0.228,-0.615,0.010
0.230,-0.555,-0.005
0.232,-0.740,-0.015
0.234,-0.670,-0.025
0.236,-0.515,-0.030
0.238,-0.425,-0.030
0.240,-0.470,-0.025
0.242,-0.395,-0.020
0.244,-0.445,-0.015
0.246,-0.505,-0.010
0.248,-0.610,-0.010
0.250,-0.620,-0.015
0.252,-0.730,-0.020
0.254,-0.650,-0.030
0.256,-0.585,-0.035
0.258,-0.515,-0.040
0.260,-0.445,-0.045
0.262,-0.420,-0.050
0.264,-0.445,-0.050
0.266,-0.535,-0.050
0.268,-0.610,-0.050
0.270,-0.675,-0.050
0.272,-0.750,-0.050
0.274,-0.695,-0.055
0.276,-0.585,-0.050
0.278,-0.485,-0.050
0.280,-0.400,-0.045
0.282,-0.395,-0.035
0.284,-0.425,-0.030
0.286,-0.535,-0.025
0.288,-0.630,-0.020
0.290,-0.700,-0.020
0.292,-0.705,-0.025
0.294,-0.680,-0.030
0.296,-0.555,-0.040
0.298,-0.440,-0.045
0.300,-0.360,-0.045
0.302,-0.340,-0.040
0.304,-0.485,-0.025
0.306,-0.565,-0.010
0.308,-0.585,0.005
0.310,-0.605,0.020
0.312,-0.635,0.030
0.314,-0.645,0.030
0.316,-0.475,0.025
0.318,-0.360,0.010
0.320,-0.435,-0.005
0.322,-0.420,-0.015
0.324,-0.490,-0.025
0.326,-0.595,-0.030
0.328,-0.595,-0.030
0.330,-0.635,-0.025
0.332,-0.695,-0.015
0.334,-0.560,-0.010
0.336,-0.470,-0.005
0.338,-0.420,-0.005
0.340,-0.415,-0.005
0.342,-0.420,-0.010
0.344,-0.435,-0.015
0.346,-0.540,-0.015
0.348,-0.570,-0.015
0.350,-0.690,-0.015
0.352,-0.725,-0.015
0.354,-0.580,-0.010
0.356,-0.450,-0.010
0.358,-0.400,-0.010
0.360,-0.430,-0.005
0.362,-0.415,0.000
0.364,-0.400,0.010
0.366,-0.495,0.025
0.368,-0.565,0.040
0.370,-0.535,0.065
0.372,-0.545,0.090
0.374,-0.465,0.115
0.376,-0.310,0.140
