'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.000,0.020
0.002,-0.030,0.020
0.004,-0.025,0.020
0.006,-0.025,0.020
0.008,0.065,0.015
0.010,0.010,0.005
0.012,-0.075,-0.005
0.014,-0.075,-0.015
0.016,-0.010,-0.025
0.018,-0.040,-0.035
0.020,-0.025,-0.040
0.022,0.000,-0.040
0.024,-0.065,-0.040
0.026,-0.115,-0.040
0.028,-0.105,-0.040
0.030,-0.055,-0.040
0.032,-0.065,-0.045
0.034,-0.055,-0.050
0.036,-0.010,-0.050
0.038,-0.045,-0.055
0.040,-0.045,-0.050
0.042,-0.040,-0.040
0.044,-0.040,-0.025
0.046,-0.035,-0.005
0.048,-0.005,0.020
0.050,0.065,0.040
0.052,0.055,0.055
0.054,0.025,0.060
0.056,-0.015,0.055
0.058,0.025,0.040
0.060,0.045,0.020
0.062,-0.015,-0.005
0.064,-0.085,-0.020
0.066,-0.015,-0.035
0.068,-0.045,-0.045
0.070,-0.145,-0.045
0.072,-0.120,-0.035
0.074,0.050,-0.030
0.076,-0.010,-0.020
0.078,-0.075,-0.015
0.080,-0.015,-0.010
0.082,-0.040,-0.010
0.084,-0.090,-0.010
0.086,-0.005,-0.010
0.088,0.020,-0.005
0.090,-0.045,0.000
0.092,0.000,0.010
0.094,0.070,0.025
0.096,0.015,0.030
0.098,0.045,0.035
0.100,-0.010,0.030
0.102,0.005,0.020
0.104,-0.050,0.000
0.106,-0.085,-0.020
0.108,-0.090,-0.040
0.110,-0.050,-0.055
0.112,-0.065,-0.065
0.114,-0.055,-0.065
0.116,-0.085,-0.055
0.118,-0.080,-0.040
0.120,-0.015,-0.025
0.122,-0.020,-0.015
0.124,-0.015,-0.005
0.126,0.040,0.000
0.128,-0.015,0.000
0.130,-0.065,-0.005
0.132,-0.080,-0.015
0.134,-0.070,-0.020
0.136,-0.085,-0.020
0.138,-0.005,-0.020
0.140,0.060,-0.015
0.142,0.005,-0.010
0.144,-0.085,-0.010
0.146,-0.030,-0.010
0.148,0.015,-0.020
0.150,0.050,-0.030
0.152,-0.120,-0.040
0.154,-0.165,-0.055
0.156,-0.110,-0.060
0.158,-0.040,-0.060
0.160,-0.095,-0.055
0.162,-0.060,-0.040
0.164,0.065,-0.020
0.166,0.055,-0.005
0.168,0.050,0.010
0.170,-0.045,0.015
0.172,-0.020,0.010
0.174,-0.050,-0.005
0.176,-0.115,-0.025
0.178,-0.100,-0.050
0.180,-0.085,-0.075
0.182,-0.120,-0.090
0.184,-0.090,-0.095
0.186,-0.050,-0.090
0.188,-0.035,-0.075
0.190,-0.015,-0.055
0.192,-0.065,-0.030
0.194,-0.015,-0.010
0.196,-0.065,0.000
0.198,-0.060,0.005
0.200,-0.060,0.005
0.202,0.025,0.000
0.204,0.005,-0.010
0.206,-0.055,-0.020
0.208,-0.085,-0.025
0.210,0.010,-0.030
0.212,0.010,-0.030
0.214,-0.005,-0.025
0.216,-0.065,-0.015
0.218,-0.075,-0.015
0.220,-0.025,-0.010
0.222,0.030,-0.015
0.224,-0.040,-0.020
0.226,-0.080,-0.025
0.228,-0.025,-0.035
0.230,0.010,-0.040
0.232,-0.070,-0.050
0.234,-0.125,-0.055
0.236,-0.070,-0.055
0.238,-0.135,-0.055
0.240,-0.100,-0.055
0.242,-0.010,-0.055
0.244,0.030,-0.050
0.246,-0.040,-0.045
0.248,-0.085,-0.035
0.250,-0.025,-0.030
0.252,-0.100,-0.020
0.254,-0.090,-0.010
0.256,0.035,0.000
0.258,0.025,0.005
0.260,-0.030,0.005
0.262,-0.040,0.005
0.264,0.000,0.000
0.266,-0.020,-0.010
0.268,-0.065,-0.020
0.270,-0.025,-0.035
0.272,-0.095,-0.050
0.274,-0.075,-0.065
0.276,-0.015,-0.075
0.278,-0.110,-0.080
0.280,-0.170,-0.080
0.282,-0.115,-0.080
0.284,-0.080,-0.075
0.286,-0.010,-0.065
0.288,-0.075,-0.050
0.290,0.010,-0.040
0.292,-0.050,-0.025
0.294,-0.100,-0.010
0.296,-0.030,0.000
0.298,-0.010,0.010
0.300,0.025,0.015
0.302,0.040,0.015
0.304,0.005,0.010
0.306,-0.015,0.005
0.308,-0.070,-0.010
0.310,-0.035,-0.020
0.312,-0.030,-0.035
0.314,-0.110,-0.050
0.316,-0.080,-0.055
0.318,-0.040,-0.055
0.320,-0.015,-0.045
0.322,0.005,-0.035
0.324,0.040,-0.015
0.326,0.050,0.005
0.328,-0.035,0.020
0.330,-0.095,0.025
0.332,-0.070,0.025
0.334,0.025,0.020
0.336,0.075,0.015
0.338,0.025,0.005
0.340,-0.030,0.000
0.342,0.015,-0.005
0.344,0.020,0.000
0.346,0.020,0.010
0.348,0.015,0.020
0.350,-0.025,0.025
0.352,-0.020,0.025
0.354,0.010,0.020
0.356,0.010,0.005
0.358,0.015,-0.020
0.360,-0.125,-0.040
0.362,-0.095,-0.060
0.364,-0.095,-0.075
0.366,-0.105,-0.085
0.368,-0.055,-0.080
0.370,-0.045,-0.075
0.372,-0.035,-0.060
0.374,-0.080,-0.050
0.376,-0.055,-0.040
0.378,-0.080,-0.035
0.380,-0.035,-0.030
0.382,-0.015,-0.025
0.384,-0.060,-0.025
0.386,-0.085,-0.025
0.388,0.000,-0.020
0.390,-0.020,-0.020
0.392,-0.055,-0.020
0.394,-0.045,-0.020
0.396,-0.070,-0.025
0.398,0.000,-0.030
0.400,-0.055,-0.040
0.402,-0.080,-0.045
0.404,-0.060,-0.050
0.406,-0.095,-0.055
0.408,-0.050,-0.055
0.410,-0.080,-0.060
0.412,-0.075,-0.065
0.414,-0.090,-0.080
0.416,-0.115,-0.100
0.418,-0.160,-0.130
0.420,-0.195,-0.160
0.422,-0.265,-0.190
0.424,-0.245,-0.210
0.426,-0.215,-0.220
0.428,-0.255,-0.210
0.430,-0.145,-0.185
0.432,-0.120,-0.145
0.434,-0.100,-0.085
