'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.290,-0.150
0.002,-0.205,-0.050
0.004,-0.120,0.010
0.006,-0.045,0.060
0.008,-0.050,0.085
0.010,-0.035,0.080
0.012,0.030,0.055
0.014,-0.020,0.020
0.016,-0.210,-0.010
0.018,-0.295,-0.035
0.020,-0.355,-0.040
0.022,-0.225,-0.030
0.024,-0.175,-0.005
0.026,0.000,0.025
0.028,-0.080,0.050
0.030,0.115,0.065
0.032,0.070,0.065
0.034,-0.105,0.055
0.036,-0.240,0.035
0.038,-0.280,0.010
0.040,-0.335,-0.010
0.042,-0.255,-0.025
0.044,-0.200,-0.030
0.046,0.025,-0.030
0.048,0.000,-0.020
0.050,-0.140,-0.015
0.052,-0.130,-0.010
0.054,-0.045,-0.010
0.056,-0.170,-0.010
0.058,-0.325,-0.015
0.060,-0.320,-0.020
0.062,-0.275,-0.020
0.064,-0.270,-0.020
0.066,-0.005,-0.015
0.068,0.080,-0.010
0.070,-0.035,-0.005
0.072,-0.060,-0.005
0.074,-0.165,-0.010
0.076,-0.265,-0.020
0.078,-0.305,-0.030
0.080,-0.245,-0.035
0.082,-0.320,-0.040
0.084,-0.175,-0.040
0.086,-0.040,-0.035
0.088,-0.055,-0.025
0.090,-0.035,-0.010
0.092,-0.015,0.000
0.094,-0.130,0.005
0.096,-0.265,0.005
0.098,-0.245,0.000
0.100,-0.205,-0.015
0.102,-0.295,-0.025
0.104,-0.185,-0.030
0.106,-0.130,-0.035
0.108,-0.010,-0.030
0.110,-0.070,-0.020
0.112,-0.025,-0.010
0.114,-0.125,0.005
0.116,-0.225,0.010
0.118,-0.205,0.010
0.120,-0.300,0.005
0.122,-0.335,-0.010
0.124,-0.190,-0.025
0.126,-0.005,-0.040
0.128,-0.040,-0.050
0.130,-0.030,-0.060
0.132,-0.085,-0.060
0.134,-0.125,-0.055
0.136,-0.310,-0.045
0.138,-0.325,-0.040
0.140,-0.375,-0.035
0.142,-0.270,-0.030
0.144,-0.260,-0.030
0.146,0.065,-0.035
0.148,-0.005,-0.035
0.150,-0.020,-0.030
0.152,-0.165,-0.025
0.154,-0.145,-0.020
0.156,-0.320,-0.010
0.158,-0.265,0.000
0.160,-0.265,0.000
0.162,-0.230,0.000
0.164,-0.040,-0.010
0.166,-0.070,-0.020
0.168,-0.055,-0.035
0.170,-0.120,-0.050
0.172,-0.165,-0.060
0.174,-0.210,-0.060
0.176,-0.290,-0.050
0.178,-0.215,-0.035
0.180,-0.250,-0.015
0.182,-0.285,0.005
0.184,-0.080,0.025
0.186,-0.045,0.030
0.188,-0.005,0.030
0.190,0.050,0.020
0.192,-0.025,0.010
0.194,-0.185,-0.010
0.196,-0.290,-0.020
0.198,-0.310,-0.030
0.200,-0.310,-0.030
0.202,-0.285,-0.025
0.204,-0.105,-0.015
0.206,0.020,0.000
0.208,0.055,0.010
0.210,-0.040,0.020
0.212,-0.065,0.025
0.214,-0.170,0.020
0.216,-0.190,0.015
0.218,-0.215,0.000
0.220,-0.295,-0.010
0.222,-0.195,-0.025
0.224,-0.070,-0.035
0.226,-0.110,-0.040
0.228,-0.060,-0.040
0.230,-0.075,-0.035
0.232,-0.150,-0.030
0.234,-0.235,-0.025
0.236,-0.190,-0.020
0.238,-0.235,-0.015
0.240,-0.210,-0.020
0.242,-0.215,-0.025
0.244,-0.240,-0.035
0.246,-0.090,-0.045
0.248,-0.045,-0.050
0.250,0.000,-0.055
0.252,-0.125,-0.055
