'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.280,0.215
0.002,0.215,0.125
0.004,0.130,0.065
0.006,0.095,0.015
0.008,-0.015,-0.010
0.010,-0.065,-0.015
0.012,-0.060,0.000
0.014,0.050,0.020
0.016,0.150,0.040
0.018,0.230,0.050
0.020,0.245,0.050
0.022,0.195,0.030
0.024,0.095,0.005
0.026,0.045,-0.025
0.028,-0.170,-0.055
0.030,-0.190,-0.075
0.032,-0.175,-0.085
0.034,-0.040,-0.080
0.036,0.045,-0.070
0.038,0.165,-0.050
0.040,0.205,-0.035
0.042,0.160,-0.020
0.044,0.080,-0.010
0.046,0.000,-0.010
0.048,-0.160,-0.010
0.050,-0.075,-0.010
0.052,-0.030,-0.010
0.054,0.050,-0.010
0.056,0.115,-0.010
0.058,0.210,-0.010
0.060,0.150,-0.015
0.062,0.140,-0.020
0.064,0.055,-0.030
0.066,-0.005,-0.040
0.068,-0.165,-0.055
0.070,-0.145,-0.065
0.072,-0.150,-0.070
0.074,-0.035,-0.070
0.076,0.005,-0.060
0.078,0.165,-0.050
0.080,0.205,-0.040
0.082,0.185,-0.035
0.084,0.080,-0.030
0.086,-0.010,-0.030
0.088,-0.155,-0.040
0.090,-0.150,-0.050
0.092,-0.170,-0.060
0.094,-0.050,-0.065
0.096,0.010,-0.065
0.098,0.165,-0.065
0.100,0.195,-0.060
0.102,0.130,-0.050
0.104,0.030,-0.040
0.106,-0.005,-0.035
0.108,-0.140,-0.030
0.110,-0.190,-0.030
0.112,-0.125,-0.025
0.114,0.020,-0.025
0.116,0.070,-0.025
0.118,0.225,-0.025
0.120,0.205,-0.025
0.122,0.135,-0.025
0.124,0.050,-0.030
0.126,-0.005,-0.040
0.128,-0.170,-0.050
0.130,-0.170,-0.065
0.132,-0.180,-0.080
0.134,-0.105,-0.090
0.136,-0.035,-0.095
0.138,0.105,-0.095
0.140,0.155,-0.090
0.142,0.140,-0.085
0.144,0.035,-0.075
0.146,-0.025,-0.065
0.148,-0.180,-0.055
0.150,-0.205,-0.050
0.152,-0.105,-0.050
0.154,-0.005,-0.055
0.156,0.000,-0.060
0.158,0.165,-0.065
0.160,0.170,-0.070
0.162,0.060,-0.070
0.164,0.005,-0.065
0.166,-0.050,-0.055
0.168,-0.170,-0.040
0.170,-0.135,-0.030
0.172,-0.040,-0.020
0.174,0.050,-0.010
0.176,0.110,-0.010
0.178,0.200,-0.010
0.180,0.175,-0.015
0.182,0.135,-0.020
0.184,0.045,-0.030
0.186,-0.050,-0.035
0.188,-0.190,-0.040
0.190,-0.185,-0.045
0.192,-0.080,-0.050
0.194,0.015,-0.050
0.196,0.065,-0.050
0.198,0.175,-0.045
0.200,0.185,-0.045
0.202,0.090,-0.040
0.204,-0.025,-0.040
0.206,-0.105,-0.035
0.208,-0.175,-0.035
0.210,-0.115,-0.030
0.212,-0.020,-0.030
0.214,0.045,-0.025
0.216,0.085,-0.025
0.218,0.170,-0.030
0.220,0.160,-0.030
0.222,0.075,-0.035
0.224,-0.055,-0.035
0.226,-0.115,-0.040
0.228,-0.155,-0.040
0.230,-0.160,-0.035
0.232,-0.045,-0.030
0.234,0.065,-0.020
0.236,0.150,-0.015
0.238,0.230,-0.005
0.240,0.210,0.000
0.242,0.120,0.000
0.244,0.000,0.000
0.246,-0.100,-0.005
0.248,-0.170,-0.010
0.250,-0.115,-0.010
0.252,-0.020,-0.015
0.254,0.060,-0.015
0.256,0.145,-0.010
0.258,0.225,-0.005
0.260,0.195,0.000
0.262,0.125,0.005
0.264,0.005,0.010
0.266,-0.110,0.010
0.268,-0.160,0.005
0.270,-0.145,0.000
0.272,-0.025,-0.010
0.274,0.045,-0.020
0.276,0.135,-0.030
0.278,0.205,-0.035
0.280,0.185,-0.035
0.282,0.045,-0.035
0.284,-0.015,-0.030
0.286,-0.150,-0.025
0.288,-0.175,-0.025
0.290,-0.130,-0.030
0.292,-0.045,-0.035
0.294,0.020,-0.040
0.296,0.125,-0.055
0.298,0.190,-0.065
0.300,0.185,-0.075
0.302,0.005,-0.080
0.304,-0.105,-0.085
0.306,-0.240,-0.085
0.308,-0.210,-0.080
0.310,-0.170,-0.070
0.312,-0.070,-0.060
0.314,0.015,-0.045
0.316,0.185,-0.035
0.318,0.210,-0.020
0.320,0.180,-0.015
0.322,0.120,-0.010
0.324,0.000,-0.010
0.326,-0.190,-0.010
0.328,-0.170,-0.020
0.330,-0.150,-0.025
0.332,-0.055,-0.035
0.334,0.030,-0.040
0.336,0.160,-0.040
0.338,0.190,-0.035
0.340,0.175,-0.025
0.342,0.085,-0.005
0.344,0.045,0.015
0.346,-0.085,0.030
0.348,-0.075,0.045
0.350,-0.065,0.055
