'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.045,-0.025
0.002,-0.055,-0.035
0.004,-0.010,-0.040
0.006,-0.050,-0.040
0.008,-0.100,-0.040
0.010,-0.105,-0.040
0.012,-0.085,-0.035
0.014,-0.075,-0.025
0.016,-0.015,-0.025
0.018,0.000,-0.020
0.020,-0.030,-0.025
0.022,-0.040,-0.030
0.024,-0.045,-0.040
0.026,-0.115,-0.045
0.028,-0.120,-0.055
0.030,-0.140,-0.060
0.032,-0.075,-0.060
0.034,-0.085,-0.060
0.036,-0.040,-0.050
0.038,-0.040,-0.045
0.040,-0.025,-0.035
0.042,0.010,-0.025
0.044,-0.015,-0.020
0.046,-0.040,-0.015
0.048,-0.065,-0.015
0.050,-0.115,-0.020
0.052,-0.080,-0.020
0.054,-0.075,-0.025
0.056,-0.010,-0.030
0.058,-0.005,-0.030
0.060,-0.030,-0.030
0.062,0.000,-0.030
0.064,-0.020,-0.030
0.066,-0.140,-0.025
0.068,-0.085,-0.030
0.070,-0.035,-0.030
0.072,-0.030,-0.030
0.074,-0.120,-0.035
0.076,-0.050,-0.035
0.078,0.005,-0.035
0.080,0.000,-0.035
0.082,-0.045,-0.035
0.084,-0.050,-0.035
0.086,-0.085,-0.030
0.088,-0.105,-0.025
0.090,-0.090,-0.025
0.092,-0.080,-0.025
0.094,-0.055,-0.025
0.096,0.000,-0.025
0.098,-0.020,-0.030
0.100,-0.005,-0.030
0.102,-0.015,-0.035
0.104,-0.040,-0.040
0.106,-0.100,-0.040
0.108,-0.085,-0.040
0.110,-0.110,-0.040
0.112,-0.115,-0.035
0.114,-0.085,-0.035
0.116,-0.020,-0.030
0.118,0.035,-0.030
0.120,0.055,-0.030
0.122,-0.020,-0.030
0.124,-0.055,-0.030
0.126,-0.145,-0.035
0.128,-0.105,-0.035
0.130,-0.065,-0.035
0.132,-0.095,-0.035
0.134,-0.090,-0.035
0.136,-0.015,-0.035
0.138,0.020,-0.030
0.140,0.010,-0.025
0.142,-0.025,-0.020
0.144,-0.030,-0.015
0.146,-0.075,-0.015
0.148,-0.125,-0.010
0.150,-0.100,-0.010
0.152,-0.045,-0.010
0.154,0.000,-0.010
0.156,-0.005,-0.015
0.158,-0.010,-0.015
0.160,0.020,-0.020
0.162,0.010,-0.020
0.164,-0.070,-0.020
0.166,-0.110,-0.015
0.168,-0.065,-0.015
0.170,-0.050,-0.015
0.172,-0.080,-0.020
0.174,-0.040,-0.020
0.176,-0.035,-0.020
0.178,0.040,-0.020
0.180,0.050,-0.010
0.182,0.030,-0.005
0.184,0.005,0.010
0.186,-0.050,0.025
0.188,-0.050,0.035
0.190,-0.020,0.050
0.192,0.055,0.055
0.194,0.035,0.060
0.196,0.055,0.055
0.198,0.030,0.050
0.200,0.070,0.040
0.202,0.025,0.035
0.204,-0.030,0.035
0.206,-0.055,0.040
0.208,0.000,0.045
0.210,-0.030,0.055
0.212,-0.040,0.065
0.214,0.115,0.070
0.216,0.140,0.070
0.218,0.040,0.065
0.220,0.010,0.050
0.222,-0.010,0.035
0.224,0.025,0.025
0.226,-0.025,0.010
0.228,-0.025,0.000
0.230,-0.080,-0.005
0.232,-0.105,0.000
0.234,-0.005,0.000
0.236,-0.005,0.005
0.238,0.000,0.010
0.240,0.005,0.010
0.242,0.000,0.010
0.244,-0.020,0.000
0.246,-0.090,-0.005
0.248,-0.105,-0.015
0.250,-0.100,-0.025
0.252,-0.055,-0.030
0.254,-0.040,-0.030
0.256,-0.005,-0.030
0.258,0.005,-0.025
0.260,-0.050,-0.020
0.262,-0.070,-0.015
0.264,-0.050,-0.010
0.266,-0.080,-0.010
0.268,-0.045,-0.010
0.270,-0.025,-0.010
0.272,-0.050,-0.015
0.274,-0.025,-0.015
0.276,-0.025,-0.020
0.278,-0.050,-0.025
0.280,-0.055,-0.030
0.282,-0.075,-0.030
0.284,-0.105,-0.030
0.286,-0.085,-0.025
0.288,-0.090,-0.020
0.290,-0.075,-0.015
0.292,-0.070,-0.010
0.294,-0.005,-0.010
0.296,-0.010,-0.010
0.298,-0.025,-0.010
0.300,-0.045,-0.015
0.302,-0.090,-0.020
0.304,-0.120,-0.020
0.306,-0.125,-0.020
0.308,-0.105,-0.020
0.310,-0.030,-0.015
0.312,-0.005,-0.015
0.314,0.020,-0.010
0.316,-0.005,-0.005
0.318,0.015,-0.005
0.320,0.000,-0.010
0.322,-0.100,-0.010
0.324,-0.100,-0.010
0.326,-0.090,-0.005
0.328,-0.060,0.000
0.330,-0.035,0.015
0.332,0.050,0.035
0.334,0.075,0.060
0.336,0.145,0.080
0.338,0.135,0.100
0.340,0.065,0.110
0.342,0.065,0.115
0.344,0.025,0.110
0.346,-0.040,0.100
0.348,-0.075,0.090
0.350,0.015,0.085
0.352,0.085,0.090
0.354,0.165,0.100
0.356,0.175,0.120
0.358,0.210,0.145
0.360,0.185,0.170
0.362,0.155,0.185
0.364,0.055,0.185
0.366,0.015,0.165
0.368,-0.010,0.125
0.370,-0.035,0.075
0.372,-0.040,0.010
0.374,-0.035,-0.055
0.376,-0.080,-0.110
0.378,-0.185,-0.155
0.380,-0.225,-0.175
0.382,-0.260,-0.175
0.384,-0.305,-0.160
0.386,-0.240,-0.125
0.388,-0.140,-0.090
0.390,-0.050,-0.050
0.392,-0.030,-0.015
0.394,-0.005,0.010
0.396,0.015,0.020
0.398,0.050,0.025
0.400,-0.005,0.025
0.402,-0.060,0.015
0.404,-0.120,0.010
0.406,-0.130,0.005
0.408,-0.095,0.000
0.410,0.010,0.000
0.412,-0.005,0.005
0.414,0.010,0.005
0.416,0.015,0.010
0.418,-0.020,0.010
0.420,-0.080,0.005
0.422,-0.085,0.005
0.424,-0.095,0.000
0.426,-0.060,-0.010
0.428,-0.105,-0.015
0.430,-0.090,-0.020
0.432,-0.070,-0.025
0.434,-0.035,-0.025
0.436,-0.020,-0.025
0.438,0.000,-0.025
0.440,-0.085,-0.020
0.442,-0.095,-0.010
0.444,-0.135,-0.005
0.446,-0.075,0.005
0.448,-0.045,0.015
0.450,-0.035,0.020
0.452,-0.005,0.025
0.454,0.030,0.025
0.456,0.010,0.025
0.458,0.010,0.020
0.460,-0.040,0.015
0.462,-0.040,0.010
0.464,-0.145,0.000
0.466,-0.115,-0.005
0.468,-0.125,-0.010
0.470,-0.105,-0.010
0.472,-0.050,-0.010
0.474,-0.005,-0.005
0.476,0.050,0.005
0.478,0.050,0.015
0.480,-0.020,0.025
0.482,-0.035,0.030
0.484,-0.100,0.035
0.486,-0.095,0.040
0.488,-0.065,0.040
0.490,-0.075,0.035
0.492,-0.050,0.030
0.494,0.055,0.030
0.496,0.035,0.025
0.498,-0.005,0.025
0.500,-0.025,0.025
0.502,-0.045,0.030
0.504,-0.055,0.035
0.506,-0.090,0.035
0.508,-0.060,0.040
0.510,-0.050,0.040
0.512,-0.005,0.040
0.514,0.010,0.040
0.516,0.000,0.040
0.518,-0.010,0.040
0.520,0.020,0.045
0.522,-0.035,0.050
0.524,-0.095,0.060
0.526,-0.020,0.065
0.528,0.005,0.075
0.530,-0.005,0.085
0.532,0.055,0.090
0.534,0.045,0.095
0.536,0.035,0.095
0.538,0.025,0.095
0.540,0.055,0.095
0.542,0.020,0.095
0.544,-0.020,0.095
0.546,-0.020,0.100
0.548,0.000,0.100
0.550,0.060,0.110
0.552,0.070,0.115
0.554,0.095,0.125
0.556,0.085,0.140
0.558,0.115,0.150
0.560,0.060,0.160
0.562,0.070,0.170
0.564,0.050,0.180
0.566,0.040,0.185
0.568,0.120,0.185
0.570,0.100,0.185
0.572,0.110,0.180
0.574,0.110,0.180
0.576,0.105,0.175
0.578,0.095,0.175
0.580,0.105,0.175
0.582,0.120,0.185
0.584,0.095,0.195
0.586,0.130,0.210
0.588,0.160,0.225
0.590,0.135,0.235
0.592,0.175,0.245
0.594,0.195,0.250
0.596,0.190,0.245
0.598,0.155,0.240
0.600,0.100,0.230
0.602,0.085,0.215
0.604,0.080,0.205
0.606,0.025,0.200
0.608,0.100,0.195
0.610,0.145,0.195
0.612,0.145,0.195
0.614,0.135,0.190
0.616,0.150,0.190
0.618,0.165,0.185
0.620,0.100,0.175
0.622,-0.025,0.160
0.624,-0.015,0.145
0.626,-0.035,0.130
0.628,-0.015,0.115
0.630,0.005,0.100
0.632,0.030,0.090
0.634,0.020,0.085
0.636,0.030,0.080
0.638,-0.010,0.075
0.640,-0.020,0.075
0.642,-0.035,0.070
0.644,-0.050,0.065
0.646,-0.095,0.055
0.648,-0.095,0.050
0.650,-0.065,0.045
0.652,0.005,0.035
0.654,-0.050,0.030
0.656,-0.020,0.025
0.658,-0.030,0.020
0.660,-0.115,0.015
0.662,-0.115,0.015
0.664,-0.135,0.010
0.666,-0.160,0.005
0.668,-0.140,0.000
0.670,-0.115,-0.005
0.672,-0.060,-0.010
0.674,-0.025,-0.015
0.676,-0.065,-0.015
0.678,-0.080,-0.020
0.680,-0.130,-0.020
0.682,-0.160,-0.020
0.684,-0.165,-0.020
0.686,-0.160,-0.020
0.688,-0.120,-0.020
0.690,-0.110,-0.025
0.692,-0.085,-0.030
0.694,-0.110,-0.035
0.696,-0.090,-0.040
0.698,-0.150,-0.045
0.700,-0.190,-0.045
0.702,-0.245,-0.050
0.704,-0.215,-0.050
0.706,-0.205,-0.050
0.708,-0.150,-0.050
0.710,-0.135,-0.050
0.712,-0.090,-0.050
0.714,-0.095,-0.055
0.716,-0.155,-0.055
0.718,-0.170,-0.060
0.720,-0.190,-0.065
0.722,-0.240,-0.075
0.724,-0.255,-0.075
0.726,-0.220,-0.080
0.728,-0.225,-0.080
0.730,-0.210,-0.080
0.732,-0.135,-0.080
0.734,-0.135,-0.080
0.736,-0.175,-0.080
0.738,-0.235,-0.080
0.740,-0.210,-0.080
0.742,-0.200,-0.080
0.744,-0.210,-0.080
0.746,-0.260,-0.075
0.748,-0.230,-0.075
0.750,-0.135,-0.070
0.752,-0.130,-0.065
0.754,-0.170,-0.060
0.756,-0.150,-0.055
0.758,-0.110,-0.050
0.760,-0.165,-0.045
0.762,-0.235,-0.040
0.764,-0.220,-0.035
0.766,-0.215,-0.035
0.768,-0.160,-0.030
0.770,-0.090,-0.025
0.772,-0.075,-0.020
0.774,-0.095,-0.015
0.776,-0.100,-0.005
0.778,-0.155,-0.005
0.780,-0.145,0.000
0.782,-0.155,0.000
0.784,-0.100,-0.005
0.786,-0.155,-0.005
0.788,-0.190,-0.010
0.790,-0.115,-0.015
0.792,-0.100,-0.020
0.794,-0.115,-0.020
0.796,-0.130,-0.020
0.798,-0.120,-0.020
0.800,-0.125,-0.015
0.802,-0.135,-0.010
0.804,-0.135,0.000
0.806,-0.155,0.005
0.808,-0.170,0.015
0.810,-0.090,0.020
0.812,-0.095,0.025
0.814,-0.110,0.030
0.816,-0.120,0.025
0.818,-0.090,0.025
0.820,-0.135,0.020
0.822,-0.155,0.015
0.824,-0.155,0.010
0.826,-0.120,0.005
0.828,-0.085,0.000
0.830,-0.130,0.000
0.832,-0.115,-0.005
0.834,-0.165,-0.005
0.836,-0.125,-0.010
0.838,-0.160,-0.010
0.840,-0.185,-0.010
0.842,-0.200,-0.010
0.844,-0.150,-0.010
0.846,-0.180,-0.010
0.848,-0.155,-0.005
0.850,-0.085,0.000
0.852,-0.055,0.010
0.854,-0.065,0.015
0.856,-0.085,0.020
0.858,-0.110,0.020
0.860,-0.170,0.015
0.862,-0.200,0.010
0.864,-0.200,0.000
0.866,-0.220,-0.010
0.868,-0.160,-0.015
0.870,-0.115,-0.020
0.872,-0.075,-0.020
0.874,-0.110,-0.020
0.876,-0.180,-0.010
0.878,-0.145,0.000
0.880,-0.190,0.005
0.882,-0.190,0.010
0.884,-0.165,0.015
0.886,-0.110,0.010
0.888,-0.115,0.005
0.890,-0.075,0.000
0.892,-0.140,-0.010
0.894,-0.135,-0.015
