'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.160,-0.065
0.002,-0.085,-0.035
0.004,0.030,-0.020
0.006,-0.035,-0.005
0.008,-0.085,-0.005
0.010,-0.150,-0.015
0.012,-0.210,-0.030
0.014,-0.260,-0.045
0.016,-0.225,-0.060
0.018,-0.150,-0.060
0.020,-0.110,-0.060
0.022,-0.070,-0.045
0.024,-0.005,-0.030
0.026,-0.005,-0.015
0.028,-0.080,-0.005
0.030,-0.115,-0.005
0.032,-0.165,-0.005
0.034,-0.235,-0.020
0.036,-0.240,-0.030
0.038,-0.175,-0.045
0.040,-0.105,-0.050
0.042,-0.040,-0.055
0.044,-0.015,-0.055
0.046,-0.055,-0.050
0.048,-0.150,-0.045
0.050,-0.170,-0.040
0.052,-0.230,-0.040
0.054,-0.260,-0.040
0.056,-0.225,-0.045
0.058,-0.155,-0.050
0.060,-0.090,-0.055
0.062,-0.025,-0.055
0.064,-0.040,-0.050
0.066,-0.060,-0.040
0.068,-0.080,-0.035
0.070,-0.115,-0.025
0.072,-0.180,-0.020
0.074,-0.245,-0.025
0.076,-0.225,-0.035
0.078,-0.160,-0.045
0.080,-0.140,-0.060
0.082,-0.055,-0.070
0.084,-0.045,-0.080
0.086,-0.060,-0.080
0.088,-0.155,-0.075
0.090,-0.175,-0.065
0.092,-0.265,-0.050
0.094,-0.230,-0.035
0.096,-0.185,-0.020
0.098,-0.125,-0.010
0.100,-0.040,-0.005
0.102,0.010,-0.010
0.104,-0.005,-0.015
0.106,-0.020,-0.020
0.108,-0.110,-0.030
0.110,-0.155,-0.035
0.112,-0.240,-0.040
0.114,-0.265,-0.040
0.116,-0.230,-0.035
0.118,-0.115,-0.030
0.120,-0.070,-0.025
0.122,0.035,-0.020
0.124,0.015,-0.020
0.126,-0.005,-0.020
0.128,-0.115,-0.020
0.130,-0.160,-0.020
0.132,-0.240,-0.025
0.134,-0.215,-0.030
0.136,-0.195,-0.030
0.138,-0.165,-0.035
0.140,-0.135,-0.040
0.142,-0.020,-0.045
0.144,-0.010,-0.050
0.146,-0.065,-0.055
0.148,-0.110,-0.055
0.150,-0.170,-0.055
0.152,-0.250,-0.050
0.154,-0.235,-0.045
0.156,-0.175,-0.035
0.158,-0.095,-0.025
0.160,-0.065,-0.015
0.162,0.050,-0.005
0.164,-0.020,0.000
0.166,-0.015,0.000
0.168,-0.080,0.000
0.170,-0.125,0.000
0.172,-0.195,0.000
0.174,-0.200,0.000
0.176,-0.160,0.000
0.178,-0.085,0.000
0.180,-0.050,0.005
0.182,0.075,0.005
0.184,0.025,0.010
0.186,0.000,0.010
0.188,-0.070,0.005
0.190,-0.120,-0.005
0.192,-0.235,-0.015
0.194,-0.265,-0.025
0.196,-0.190,-0.035
0.198,-0.130,-0.040
0.200,-0.110,-0.045
0.202,0.015,-0.040
0.204,-0.010,-0.040
0.206,-0.055,-0.035
0.208,-0.145,-0.030
0.210,-0.170,-0.025
0.212,-0.220,-0.025
0.214,-0.225,-0.030
0.216,-0.240,-0.035
0.218,-0.115,-0.040
0.220,-0.060,-0.050
0.222,0.000,-0.055
0.224,-0.030,-0.060
0.226,-0.090,-0.065
0.228,-0.190,-0.070
0.230,-0.225,-0.070
0.232,-0.305,-0.070
0.234,-0.255,-0.070
0.236,-0.220,-0.070
0.238,-0.100,-0.070
0.240,-0.075,-0.065
0.242,-0.025,-0.065
0.244,-0.035,-0.060
0.246,-0.070,-0.055
0.248,-0.175,-0.055
0.250,-0.200,-0.050
0.252,-0.250,-0.055
0.254,-0.275,-0.055
0.256,-0.210,-0.060
0.258,-0.095,-0.065
0.260,-0.070,-0.065
0.262,-0.040,-0.070
0.264,-0.030,-0.080
0.266,-0.110,-0.090
0.268,-0.200,-0.105
0.270,-0.270,-0.125
0.272,-0.360,-0.155
0.274,-0.400,-0.180
0.276,-0.390,-0.195
0.278,-0.305,-0.205
0.280,-0.145,-0.190
0.282,-0.080,-0.150
0.284,-0.045,-0.085
0.286,-0.035,0.010
0.288,0.025,0.125
0.290,0.105,0.260
0.292,0.230,0.400
0.294,0.370,0.540
0.296,0.545,0.675
0.298,0.770,0.800
0.300,0.960,0.915
0.302,1.090,1.010
0.304,1.180,1.090
0.306,1.160,1.140
0.308,1.110,1.165
0.310,1.065,1.150
0.312,0.940,1.100
0.314,0.810,1.005
0.316,0.740,0.875
0.318,0.645,0.715
0.320,0.495,0.545
0.322,0.360,0.375
0.324,0.155,0.225
0.326,0.005,0.105
0.328,-0.085,0.020
0.330,-0.150,-0.025
0.332,-0.205,-0.040
0.334,-0.165,-0.030
0.336,-0.140,-0.020
0.338,-0.080,-0.010
0.340,-0.020,-0.015
0.342,-0.050,-0.025
0.344,-0.065,-0.050
0.346,-0.185,-0.075
0.348,-0.210,-0.095
0.350,-0.265,-0.110
0.352,-0.245,-0.110
0.354,-0.195,-0.105
0.356,-0.185,-0.090
0.358,-0.155,-0.075
0.360,-0.080,-0.065
0.362,-0.065,-0.065
0.364,-0.115,-0.070
0.366,-0.170,-0.080
0.368,-0.195,-0.090
0.370,-0.250,-0.100
0.372,-0.280,-0.105
0.374,-0.285,-0.105
0.376,-0.170,-0.105
0.378,-0.120,-0.095
0.380,-0.065,-0.090
0.382,-0.065,-0.085
0.384,-0.075,-0.090
0.386,-0.150,-0.090
0.388,-0.200,-0.100
0.390,-0.305,-0.105
0.392,-0.300,-0.110
0.394,-0.260,-0.110
0.396,-0.150,-0.105
0.398,-0.130,-0.100
0.400,-0.055,-0.100
0.402,-0.070,-0.095
0.404,-0.125,-0.100
0.406,-0.180,-0.100
0.408,-0.225,-0.100
0.410,-0.315,-0.105
0.412,-0.255,-0.100
0.414,-0.200,-0.090
0.416,-0.125,-0.080
0.418,-0.090,-0.070
0.420,-0.010,-0.060
0.422,-0.045,-0.055
0.424,-0.065,-0.055
0.426,-0.165,-0.065
0.428,-0.260,-0.075
0.430,-0.290,-0.090
0.432,-0.265,-0.100
0.434,-0.260,-0.105
0.436,-0.185,-0.105
0.438,-0.120,-0.095
0.440,0.010,-0.080
0.442,-0.015,-0.060
0.444,-0.065,-0.045
0.446,-0.105,-0.035
0.448,-0.165,-0.030
0.450,-0.260,-0.035
0.452,-0.200,-0.045
0.454,-0.210,-0.055
0.456,-0.180,-0.070
0.458,-0.090,-0.085
0.460,-0.010,-0.090
0.462,-0.080,-0.090
0.464,-0.070,-0.085
0.466,-0.125,-0.070
0.468,-0.145,-0.060
0.470,-0.250,-0.045
0.472,-0.225,-0.035
0.474,-0.165,-0.030
0.476,-0.105,-0.025
0.478,-0.065,-0.020
0.480,0.030,-0.020
0.482,0.000,-0.020
0.484,-0.060,-0.020
0.486,-0.130,-0.020
0.488,-0.130,-0.015
0.490,-0.215,-0.015
0.492,-0.160,-0.010
0.494,-0.130,-0.005
0.496,-0.065,0.000
0.498,-0.010,0.000
0.500,0.035,0.000
0.502,0.045,0.000
0.504,-0.035,0.000
0.506,-0.085,0.000
0.508,-0.095,0.005
0.510,-0.175,0.015
