'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.000,0.005
0.002,-0.035,-0.035
0.004,-0.055,-0.060
0.006,-0.170,-0.075
0.008,-0.120,-0.075
0.010,-0.095,-0.060
0.012,-0.025,-0.040
0.014,0.040,-0.020
0.016,0.105,-0.005
0.018,0.070,0.005
0.020,0.050,0.000
0.022,-0.005,-0.010
0.024,-0.100,-0.025
0.026,-0.200,-0.040
0.028,-0.185,-0.045
0.030,-0.130,-0.045
0.032,0.025,-0.035
0.034,0.060,-0.015
0.036,0.170,0.005
0.038,0.115,0.020
0.040,0.045,0.030
0.042,0.050,0.030
0.044,-0.105,0.025
0.046,-0.115,0.010
0.048,-0.135,-0.010
0.050,-0.020,-0.025
0.052,-0.025,-0.030
0.054,0.050,-0.035
0.056,0.085,-0.030
0.058,0.105,-0.025
0.060,0.120,-0.015
0.062,-0.030,-0.010
0.064,-0.140,-0.010
0.066,-0.155,-0.010
0.068,-0.155,-0.015
0.070,-0.095,-0.020
0.072,0.030,-0.030
0.074,0.075,-0.030
0.076,0.140,-0.030
0.078,0.070,-0.025
0.080,0.045,-0.020
0.082,-0.050,-0.015
0.084,-0.065,-0.010
0.086,-0.175,-0.010
0.088,-0.170,-0.015
0.090,-0.065,-0.025
0.092,-0.045,-0.030
0.094,0.070,-0.040
0.096,0.115,-0.045
0.098,0.135,-0.045
0.100,-0.035,-0.045
0.102,-0.050,-0.040
0.104,-0.120,-0.030
0.106,-0.130,-0.025
0.108,-0.115,-0.020
0.110,-0.030,-0.010
0.112,-0.015,-0.005
0.114,0.080,-0.005
0.116,0.120,0.000
0.118,0.100,0.000
0.120,-0.015,0.000
0.122,0.025,0.000
0.124,-0.080,-0.005
0.126,-0.105,-0.005
0.128,-0.110,-0.010
0.130,-0.090,-0.015
0.132,-0.015,-0.020
0.134,0.110,-0.020
0.136,0.085,-0.020
0.138,0.125,-0.015
0.140,0.110,-0.010
0.142,-0.050,-0.010
0.144,-0.130,-0.010
0.146,-0.145,-0.010
0.148,-0.135,-0.020
0.150,-0.020,-0.030
0.152,-0.090,-0.045
0.154,0.075,-0.055
0.156,0.120,-0.060
0.158,0.045,-0.060
0.160,0.005,-0.055
0.162,-0.030,-0.045
0.164,-0.120,-0.030
0.166,-0.130,-0.015
0.168,-0.140,-0.005
0.170,-0.055,0.000
0.172,0.015,0.000
0.174,0.090,-0.005
0.176,0.085,-0.020
0.178,0.070,-0.035
0.180,0.000,-0.050
0.182,-0.040,-0.060
0.184,-0.170,-0.070
0.186,-0.185,-0.065
0.188,-0.195,-0.060
0.190,-0.075,-0.050
0.192,-0.040,-0.040
0.194,0.105,-0.030
0.196,0.120,-0.025
0.198,0.095,-0.020
0.200,0.050,-0.020
0.202,0.000,-0.025
0.204,-0.200,-0.025
0.206,-0.125,-0.030
0.208,-0.075,-0.030
0.210,-0.055,-0.025
0.212,-0.020,-0.025
0.214,0.110,-0.020
0.216,0.115,-0.020
0.218,0.070,-0.015
0.220,-0.020,-0.020
0.222,-0.040,-0.020
0.224,-0.135,-0.025
0.226,-0.185,-0.030
0.228,-0.085,-0.030
0.230,-0.010,-0.030
0.232,0.105,-0.030
0.234,0.135,-0.030
0.236,0.070,-0.025
0.238,0.020,-0.025
0.240,-0.020,-0.025
0.242,-0.020,-0.025
0.244,-0.140,-0.025
0.246,-0.100,-0.030
0.248,-0.110,-0.035
0.250,-0.005,-0.040
0.252,0.045,-0.040
0.254,0.100,-0.045
0.256,0.030,-0.045
0.258,0.030,-0.045
0.260,-0.085,-0.040
0.262,-0.050,-0.040
0.264,-0.110,-0.035
0.266,-0.095,-0.025
0.268,-0.040,-0.020
0.270,0.075,-0.010
0.272,0.055,0.000
0.274,0.095,0.010
0.276,0.165,0.020
0.278,0.090,0.025
0.280,0.015,0.025
0.282,0.020,0.025
0.284,-0.090,0.020
0.286,-0.145,0.010
0.288,-0.035,0.005
0.290,0.050,0.000
0.292,0.135,-0.005
0.294,0.180,-0.005
0.296,0.180,0.000
0.298,0.080,0.000
0.300,-0.015,0.005
0.302,-0.055,0.005
0.304,-0.075,0.000
0.306,-0.140,-0.005
0.308,-0.090,-0.010
0.310,-0.010,-0.020
0.312,0.115,-0.025
0.314,0.095,-0.035
0.316,0.115,-0.040
0.318,0.010,-0.040
0.320,-0.010,-0.045
0.322,-0.085,-0.045
0.324,-0.145,-0.050
