'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.060,-0.070
0.002,0.075,-0.065
0.004,0.065,-0.060
0.006,0.135,-0.060
0.008,0.055,-0.060
0.010,0.060,-0.065
0.012,0.065,-0.065
0.014,0.060,-0.065
0.016,0.020,-0.065
0.018,0.065,-0.065
0.020,0.085,-0.065
0.022,0.085,-0.060
0.024,0.045,-0.060
0.026,0.095,-0.060
0.028,0.065,-0.065
0.030,0.040,-0.070
0.032,0.045,-0.075
0.034,0.030,-0.085
0.036,0.025,-0.085
0.038,0.015,-0.085
0.040,0.050,-0.080
0.042,0.050,-0.075
0.044,0.055,-0.070
0.046,0.055,-0.060
0.048,0.100,-0.055
0.050,0.075,-0.055
0.052,0.065,-0.060
0.054,0.080,-0.065
0.056,0.045,-0.075
0.058,0.015,-0.085
0.060,0.005,-0.090
0.062,0.030,-0.090
0.064,0.080,-0.090
0.066,0.100,-0.085
0.068,0.105,-0.075
0.070,0.060,-0.070
0.072,0.005,-0.070
0.074,0.060,-0.070
0.076,0.035,-0.070
0.078,0.055,-0.080
0.080,0.035,-0.085
0.082,0.030,-0.090
0.084,0.020,-0.090
0.086,0.080,-0.090
0.088,0.090,-0.080
0.090,0.080,-0.075
0.092,0.070,-0.070
0.094,0.105,-0.065
0.096,0.075,-0.060
0.098,0.090,-0.065
0.100,0.035,-0.075
0.102,-0.010,-0.080
0.104,0.025,-0.090
0.106,0.055,-0.100
0.108,0.040,-0.100
0.110,0.095,-0.095
0.112,0.120,-0.085
0.114,0.090,-0.070
0.116,0.055,-0.050
0.118,0.055,-0.035
0.120,0.100,-0.020
0.122,0.105,-0.015
0.124,0.115,-0.010
0.126,0.125,-0.015
0.128,0.115,-0.020
0.130,0.085,-0.035
0.132,0.110,-0.045
0.134,0.085,-0.060
0.136,0.070,-0.065
0.138,0.050,-0.070
0.140,0.040,-0.070
0.142,0.030,-0.070
0.144,0.095,-0.060
0.146,0.090,-0.050
0.148,0.130,-0.040
0.150,0.090,-0.030
0.152,0.155,-0.020
0.154,0.140,-0.015
0.156,0.090,-0.015
0.158,0.135,-0.015
0.160,0.145,-0.015
0.162,0.085,-0.020
0.164,0.115,-0.025
0.166,0.130,-0.025
0.168,0.085,-0.025
0.170,0.150,-0.025
0.172,0.120,-0.020
0.174,0.095,-0.015
0.176,0.150,-0.015
0.178,0.105,-0.010
0.180,0.110,-0.015
0.182,0.105,-0.020
0.184,0.045,-0.025
0.186,0.110,-0.035
0.188,0.160,-0.040
0.190,0.140,-0.040
0.192,0.135,-0.035
0.194,0.125,-0.025
0.196,0.130,-0.010
0.198,0.100,0.005
0.200,0.165,0.025
0.202,0.200,0.040
0.204,0.190,0.045
0.206,0.195,0.050
0.208,0.180,0.050
0.210,0.195,0.045
0.212,0.195,0.040
0.214,0.195,0.030
0.216,0.200,0.025
0.218,0.160,0.020
0.220,0.115,0.015
0.222,0.145,0.010
0.224,0.160,0.005
0.226,0.170,0.000
0.228,0.170,-0.005
0.230,0.160,-0.010
0.232,0.095,-0.010
0.234,0.095,-0.015
0.236,0.120,-0.015
0.238,0.140,-0.015
0.240,0.150,-0.015
0.242,0.135,-0.015
0.244,0.145,-0.015
0.246,0.175,-0.015
0.248,0.095,-0.015
0.250,0.125,-0.015
0.252,0.145,-0.015
0.254,0.165,-0.010
0.256,0.150,-0.005
0.258,0.185,0.000
0.260,0.145,0.005
0.262,0.110,0.010
0.264,0.085,0.005
0.266,0.140,-0.005
0.268,0.150,-0.015
0.270,0.120,-0.035
0.272,0.065,-0.050
0.274,0.090,-0.065
0.276,0.095,-0.075
0.278,0.055,-0.080
0.280,0.060,-0.075
0.282,0.070,-0.065
0.284,0.110,-0.055
0.286,0.155,-0.045
0.288,0.160,-0.035
0.290,0.120,-0.030
0.292,0.130,-0.030
0.294,0.095,-0.030
0.296,0.090,-0.030
