'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.335,0.020
0.002,0.125,-0.040
0.004,-0.055,-0.060
0.006,0.060,-0.070
0.008,0.135,-0.055
0.010,0.355,-0.025
0.012,0.535,0.015
0.014,0.595,0.050
0.016,0.590,0.075
0.018,0.560,0.075
0.020,0.350,0.055
0.022,0.190,0.025
0.024,0.040,-0.010
0.026,0.005,-0.035
0.028,0.085,-0.045
0.030,0.290,-0.040
0.032,0.510,-0.020
0.034,0.620,0.005
0.036,0.650,0.030
0.038,0.600,0.050
0.040,0.340,0.055
0.042,0.145,0.045
0.044,0.060,0.030
0.046,0.065,0.015
0.048,0.100,0.005
0.050,0.320,-0.005
0.052,0.550,-0.005
0.054,0.680,0.000
0.056,0.600,0.005
0.058,0.550,0.005
0.060,0.255,-0.005
0.062,0.035,-0.015
0.064,-0.005,-0.025
0.066,0.060,-0.035
0.068,0.145,-0.035
0.070,0.365,-0.030
0.072,0.535,-0.020
0.074,0.595,-0.010
0.076,0.590,0.005
0.078,0.520,0.010
0.080,0.295,0.005
0.082,0.070,-0.005
0.084,-0.010,-0.015
0.086,0.005,-0.030
0.088,0.110,-0.045
0.090,0.340,-0.050
0.092,0.525,-0.045
0.094,0.585,-0.035
0.096,0.550,-0.025
0.098,0.465,-0.010
0.100,0.260,-0.005
0.102,0.080,0.000
0.104,0.030,-0.005
0.106,0.050,-0.015
0.108,0.115,-0.030
0.110,0.335,-0.040
0.112,0.515,-0.045
0.114,0.615,-0.045
0.116,0.610,-0.040
0.118,0.500,-0.030
0.120,0.215,-0.015
0.122,0.055,-0.005
0.124,0.055,0.005
0.126,0.135,0.010
0.128,0.175,0.010
0.130,0.390,0.005
0.132,0.575,0.000
0.134,0.585,-0.005
0.136,0.595,-0.010
0.138,0.505,-0.015
0.140,0.245,-0.010
0.142,0.110,0.000
0.144,0.040,0.010
0.146,0.115,0.025
0.148,0.245,0.035
0.150,0.495,0.045
0.152,0.625,0.055
0.154,0.635,0.055
0.156,0.585,0.055
0.158,0.510,0.050
0.160,0.290,0.045
0.162,0.105,0.040
0.164,0.085,0.035
0.166,0.125,0.035
0.168,0.285,0.030
0.170,0.475,0.030
0.172,0.610,0.025
0.174,0.605,0.020
0.176,0.570,0.015
0.178,0.450,0.005
0.180,0.235,0.000
0.182,0.070,-0.010
0.184,0.030,-0.015
0.186,0.055,-0.025
0.188,0.195,-0.030
0.190,0.455,-0.035
0.192,0.545,-0.040
0.194,0.545,-0.050
0.196,0.505,-0.055
0.198,0.355,-0.055
0.200,0.155,-0.055
0.202,0.025,-0.055
0.204,-0.005,-0.050
0.206,0.055,-0.045
0.208,0.250,-0.040
0.210,0.410,-0.035
0.212,0.565,-0.030
0.214,0.585,-0.030
0.216,0.550,-0.030
0.218,0.410,-0.035
0.220,0.155,-0.040
0.222,0.065,-0.045
0.224,-0.005,-0.050
0.226,0.055,-0.050
0.228,0.200,-0.055
0.230,0.400,-0.055
0.232,0.545,-0.050
0.234,0.545,-0.050
0.236,0.555,-0.045
0.238,0.445,-0.045
0.240,0.180,-0.040
0.242,0.025,-0.040
0.244,-0.020,-0.035
0.246,0.040,-0.030
0.248,0.240,-0.030
0.250,0.495,-0.025
0.252,0.630,-0.025
0.254,0.590,-0.025
0.256,0.550,-0.030
0.258,0.400,-0.035
0.260,0.145,-0.045
0.262,-0.015,-0.055
0.264,-0.045,-0.065
0.266,0.010,-0.070
0.268,0.195,-0.075
0.270,0.460,-0.080
0.272,0.560,-0.080
0.274,0.575,-0.080
0.276,0.465,-0.075
0.278,0.310,-0.065
0.280,0.100,-0.055
0.282,-0.005,-0.035
0.284,0.035,-0.005
0.286,0.145,0.045
0.288,0.450,0.105
0.290,0.750,0.190
0.292,0.985,0.295
0.294,1.070,0.415
0.296,1.135,0.540
0.298,1.040,0.665
0.300,0.945,0.775
0.302,0.935,0.855
0.304,0.935,0.895
0.306,1.030,0.885
0.308,1.340,0.830
0.310,1.455,0.735
0.312,1.260,0.610
0.314,0.940,0.465
0.316,0.745,0.325
0.318,0.440,0.195
0.320,0.190,0.090
0.322,0.090,0.015
0.324,0.090,-0.025
0.326,0.110,-0.045
0.328,0.280,-0.040
0.330,0.500,-0.030
0.332,0.640,-0.020
0.334,0.605,-0.005
0.336,0.565,0.000
0.338,0.325,0.000
0.340,0.120,-0.005
0.342,0.060,-0.010
0.344,0.085,-0.015
0.346,0.150,-0.020
0.348,0.315,-0.020
0.350,0.545,-0.020
0.352,0.625,-0.020
0.354,0.565,-0.020
0.356,0.530,-0.025
0.358,0.285,-0.025
0.360,0.095,-0.030
0.362,0.015,-0.035
0.364,0.105,-0.035
0.366,0.145,-0.030
0.368,0.345,-0.025
0.370,0.600,-0.020
0.372,0.630,-0.015
0.374,0.565,-0.010
0.376,0.505,-0.010
0.378,0.305,-0.010
0.380,0.100,-0.015
0.382,0.050,-0.020
0.384,0.095,-0.025
0.386,0.175,-0.030
0.388,0.355,-0.035
0.390,0.525,-0.035
0.392,0.615,-0.035
0.394,0.540,-0.035
0.396,0.480,-0.035
0.398,0.280,-0.030
0.400,0.095,-0.035
0.402,0.055,-0.040
0.404,0.095,-0.045
0.406,0.140,-0.055
0.408,0.370,-0.070
0.410,0.495,-0.075
0.412,0.525,-0.080
0.414,0.470,-0.080
0.416,0.385,-0.075
0.418,0.285,-0.060
0.420,0.110,-0.040
0.422,0.060,-0.020
0.424,0.195,-0.005
0.426,0.255,0.005
0.428,0.445,0.010
0.430,0.575,0.010
0.432,0.605,0.005
0.434,0.535,-0.005
0.436,0.460,-0.020
0.438,0.240,-0.025
0.440,0.095,-0.030
0.442,0.095,-0.030
0.444,0.125,-0.020
0.446,0.235,-0.010
0.448,0.455,0.000
0.450,0.590,0.010
0.452,0.635,0.015
0.454,0.550,0.020
0.456,0.485,0.015
0.458,0.275,0.010
0.460,0.140,0.000
0.462,0.105,-0.010
0.464,0.150,-0.020
0.466,0.225,-0.025
0.468,0.440,-0.020
0.470,0.590,-0.015
0.472,0.655,-0.005
0.474,0.585,0.010
0.476,0.495,0.020
0.478,0.290,0.025
0.480,0.140,0.025
0.482,0.130,0.020
0.484,0.195,0.010
0.486,0.250,-0.005
0.488,0.480,-0.015
0.490,0.635,-0.025
0.492,0.600,-0.025
0.494,0.510,-0.020
0.496,0.435,-0.005
0.498,0.240,0.015
0.500,0.155,0.035
0.502,0.210,0.055
0.504,0.245,0.070
0.506,0.385,0.075
0.508,0.565,0.075
0.510,0.720,0.070
0.512,0.690,0.065
0.514,0.635,0.065
0.516,0.490,0.065
0.518,0.300,0.070
0.520,0.185,0.075
0.522,0.240,0.090
0.524,0.280,0.100
0.526,0.450,0.110
0.528,0.595,0.120
0.530,0.735,0.120
0.532,0.745,0.125
0.534,0.730,0.125
0.536,0.565,0.125
0.538,0.375,0.130
0.540,0.255,0.135
0.542,0.255,0.145
0.544,0.300,0.155
0.546,0.515,0.165
0.548,0.700,0.170
0.550,0.800,0.170
0.552,0.780,0.165
0.554,0.710,0.155
0.556,0.590,0.145
0.558,0.385,0.140
0.560,0.270,0.135
0.562,0.315,0.135
0.564,0.305,0.140
0.566,0.480,0.150
0.568,0.680,0.165
0.570,0.840,0.175
0.572,0.825,0.190
0.574,0.810,0.200
0.576,0.600,0.200
0.578,0.445,0.200
0.580,0.320,0.190
0.582,0.310,0.175
0.584,0.325,0.160
0.586,0.490,0.145
0.588,0.700,0.130
0.590,0.735,0.120
0.592,0.790,0.120
0.594,0.720,0.120
0.596,0.550,0.125
0.598,0.340,0.130
0.600,0.250,0.130
0.602,0.265,0.130
0.604,0.285,0.115
0.606,0.435,0.100
0.608,0.645,0.075
0.610,0.695,0.045
0.612,0.655,0.020
0.614,0.605,-0.005
0.616,0.350,-0.020
0.618,0.195,-0.030
0.620,0.125,-0.030
0.622,0.130,-0.030
0.624,0.165,-0.030
0.626,0.355,-0.035
0.628,0.470,-0.040
0.630,0.570,-0.055
0.632,0.600,-0.070
0.634,0.510,-0.085
0.636,0.250,-0.095
0.638,0.105,-0.100
0.640,0.050,-0.100
0.642,0.085,-0.095
0.644,0.105,-0.085
0.646,0.370,-0.075
0.648,0.545,-0.070
0.650,0.610,-0.070
0.652,0.495,-0.075
0.654,0.465,-0.085
0.656,0.255,-0.100
0.658,0.055,-0.115
0.660,0.015,-0.125
0.662,0.020,-0.125
0.664,0.140,-0.125
0.666,0.355,-0.115
0.668,0.495,-0.100
0.670,0.530,-0.085
0.672,0.545,-0.075
0.674,0.520,-0.070
0.676,0.270,-0.070
0.678,0.105,-0.075
0.680,0.055,-0.085
0.682,0.100,-0.095
0.684,0.115,-0.100
0.686,0.340,-0.105
0.688,0.530,-0.105
0.690,0.610,-0.100
0.692,0.525,-0.095
0.694,0.480,-0.085
0.696,0.240,-0.080
0.698,0.095,-0.075
0.700,0.055,-0.075
0.702,0.080,-0.080
0.704,0.180,-0.090
0.706,0.375,-0.095
0.708,0.495,-0.100
0.710,0.545,-0.100
0.712,0.490,-0.095
0.714,0.465,-0.085
0.716,0.255,-0.075
0.718,0.115,-0.060
0.720,0.060,-0.050
0.722,0.185,-0.045
0.724,0.280,-0.045
0.726,0.395,-0.055
0.728,0.545,-0.070
0.730,0.535,-0.090
0.732,0.525,-0.110
0.734,0.450,-0.120
0.736,0.200,-0.125
0.738,0.010,-0.125
0.740,0.000,-0.115
0.742,0.110,-0.105
0.744,0.215,-0.090
0.746,0.410,-0.080
0.748,0.580,-0.080
0.750,0.585,-0.085
0.752,0.520,-0.095
0.754,0.410,-0.105
0.756,0.185,-0.120
0.758,0.055,-0.125
0.760,0.010,-0.125
0.762,0.070,-0.120
0.764,0.260,-0.110
0.766,0.445,-0.095
0.768,0.565,-0.085
0.770,0.560,-0.075
0.772,0.560,-0.070
0.774,0.430,-0.070
0.776,0.225,-0.070
0.778,0.075,-0.080
0.780,0.035,-0.085
0.782,0.100,-0.090
0.784,0.230,-0.090
0.786,0.465,-0.090
0.788,0.540,-0.090
0.790,0.565,-0.095
0.792,0.525,-0.100
0.794,0.440,-0.105
0.796,0.210,-0.110
0.798,0.010,-0.115
0.800,-0.020,-0.120
0.802,0.080,-0.120
0.804,0.265,-0.120
0.806,0.445,-0.115
0.808,0.585,-0.105
0.810,0.590,-0.100
0.812,0.545,-0.095
0.814,0.405,-0.095
0.816,0.185,-0.100
0.818,0.060,-0.105
0.820,0.045,-0.110
0.822,0.040,-0.115
0.824,0.200,-0.120
0.826,0.460,-0.115
0.828,0.590,-0.115
0.830,0.585,-0.110
0.832,0.530,-0.100
0.834,0.385,-0.095
0.836,0.200,-0.095
0.838,0.000,-0.090
0.840,0.045,-0.095
0.842,0.085,-0.095
0.844,0.230,-0.100
0.846,0.495,-0.105
0.848,0.575,-0.110
0.850,0.565,-0.115
0.852,0.510,-0.115
0.854,0.330,-0.115
0.856,0.135,-0.120
0.858,0.015,-0.120
0.860,0.060,-0.120
