'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.585,0.215
0.002,0.600,0.180
0.004,0.525,0.150
0.006,0.515,0.125
0.008,0.420,0.105
0.010,0.410,0.095
0.012,0.375,0.085
0.014,0.375,0.080
0.016,0.440,0.070
0.018,0.465,0.065
0.020,0.440,0.060
0.022,0.445,0.050
0.024,0.425,0.040
0.026,0.375,0.030
0.028,0.320,0.020
0.030,0.295,0.015
0.032,0.300,0.010
0.034,0.340,0.005
0.036,0.360,0.005
0.038,0.425,-0.005
0.040,0.435,-0.015
0.042,0.405,-0.030
0.044,0.285,-0.045
0.046,0.270,-0.065
0.048,0.265,-0.085
0.050,0.220,-0.100
0.052,0.145,-0.105
0.054,0.145,-0.110
0.056,0.265,-0.110
0.058,0.340,-0.105
0.060,0.375,-0.095
0.062,0.360,-0.085
0.064,0.305,-0.080
0.066,0.260,-0.070
0.068,0.235,-0.065
0.070,0.210,-0.065
0.072,0.215,-0.065
0.074,0.260,-0.065
0.076,0.300,-0.065
0.078,0.310,-0.070
0.080,0.325,-0.075
0.082,0.355,-0.080
0.084,0.300,-0.090
0.086,0.275,-0.100
0.088,0.200,-0.105
0.090,0.125,-0.110
0.092,0.165,-0.115
0.094,0.220,-0.115
0.096,0.290,-0.110
0.098,0.305,-0.105
0.100,0.340,-0.100
0.102,0.315,-0.095
0.104,0.295,-0.090
0.106,0.225,-0.090
0.108,0.180,-0.090
0.110,0.175,-0.095
0.112,0.215,-0.095
0.114,0.205,-0.095
0.116,0.300,-0.095
0.118,0.315,-0.090
0.120,0.345,-0.085
0.122,0.350,-0.080
0.124,0.360,-0.075
0.126,0.290,-0.070
0.128,0.145,-0.070
0.130,0.115,-0.070
0.132,0.210,-0.075
0.134,0.225,-0.080
0.136,0.275,-0.085
0.138,0.300,-0.085
0.140,0.350,-0.085
0.142,0.340,-0.075
0.144,0.305,-0.070
0.146,0.240,-0.060
0.148,0.225,-0.050
0.150,0.205,-0.050
0.152,0.205,-0.045
0.154,0.260,-0.050
0.156,0.305,-0.055
0.158,0.370,-0.065
0.160,0.345,-0.070
0.162,0.360,-0.075
0.164,0.335,-0.080
0.166,0.210,-0.080
0.168,0.215,-0.075
0.170,0.195,-0.075
0.172,0.200,-0.070
0.174,0.240,-0.070
0.176,0.250,-0.075
0.178,0.335,-0.075
0.180,0.330,-0.080
0.182,0.310,-0.080
0.184,0.300,-0.080
0.186,0.230,-0.080
0.188,0.210,-0.075
0.190,0.190,-0.070
0.192,0.200,-0.065
0.194,0.225,-0.065
0.196,0.245,-0.060
0.198,0.355,-0.060
0.200,0.380,-0.060
0.202,0.380,-0.060
0.204,0.285,-0.060
0.206,0.175,-0.060
0.208,0.225,-0.060
0.210,0.205,-0.055
0.212,0.230,-0.055
0.214,0.250,-0.050
0.216,0.315,-0.050
0.218,0.345,-0.050
0.220,0.355,-0.050
0.222,0.315,-0.050
0.224,0.290,-0.055
0.226,0.225,-0.055
0.228,0.185,-0.060
0.230,0.215,-0.065
0.232,0.210,-0.065
0.234,0.215,-0.070
0.236,0.290,-0.070
0.238,0.325,-0.070
0.240,0.320,-0.070
0.242,0.315,-0.070
0.244,0.300,-0.070
0.246,0.240,-0.070
0.248,0.150,-0.070
0.250,0.185,-0.070
0.252,0.235,-0.070
0.254,0.245,-0.070
0.256,0.295,-0.070
0.258,0.345,-0.075
0.260,0.320,-0.075
0.262,0.275,-0.075
0.264,0.265,-0.075
0.266,0.185,-0.075
0.268,0.200,-0.070
0.270,0.200,-0.065
0.272,0.230,-0.065
0.274,0.230,-0.060
0.276,0.325,-0.060
0.278,0.300,-0.065
0.280,0.330,-0.070
0.282,0.290,-0.075
0.284,0.275,-0.075
0.286,0.180,-0.075
0.288,0.190,-0.075
0.290,0.205,-0.065
0.292,0.230,-0.060
0.294,0.265,-0.050
0.296,0.345,-0.040
0.298,0.355,-0.040
0.300,0.330,-0.040
0.302,0.325,-0.050
0.304,0.235,-0.060
0.306,0.165,-0.070
0.308,0.175,-0.085
0.310,0.120,-0.090
0.312,0.210,-0.095
0.314,0.250,-0.090
0.316,0.275,-0.080
0.318,0.280,-0.070
0.320,0.320,-0.060
0.322,0.290,-0.050
0.324,0.245,-0.045
0.326,0.210,-0.050
0.328,0.170,-0.055
0.330,0.140,-0.065
0.332,0.205,-0.080
0.334,0.280,-0.090
0.336,0.285,-0.095
0.338,0.325,-0.100
0.340,0.280,-0.095
0.342,0.255,-0.085
0.344,0.240,-0.075
0.346,0.180,-0.060
0.348,0.185,-0.055
0.350,0.185,-0.050
0.352,0.200,-0.050
0.354,0.250,-0.055
0.356,0.300,-0.070
0.358,0.305,-0.080
0.360,0.315,-0.090
0.362,0.280,-0.100
0.364,0.160,-0.100
0.366,0.150,-0.095
0.368,0.145,-0.085
0.370,0.165,-0.070
0.372,0.270,-0.050
0.374,0.315,-0.030
0.376,0.320,-0.015
0.378,0.405,-0.005
0.380,0.365,0.000
0.382,0.310,0.000
0.384,0.265,-0.010
0.386,0.225,-0.015
0.388,0.190,-0.025
0.390,0.185,-0.035
0.392,0.205,-0.040
0.394,0.320,-0.045
0.396,0.295,-0.045
0.398,0.350,-0.040
0.400,0.335,-0.035
0.402,0.330,-0.025
0.404,0.300,-0.020
0.406,0.255,-0.010
0.408,0.235,-0.005
0.410,0.205,-0.005
0.412,0.220,-0.005
0.414,0.290,-0.010
0.416,0.360,-0.015
0.418,0.375,-0.020
0.420,0.390,-0.030
0.422,0.370,-0.040
0.424,0.220,-0.045
0.426,0.195,-0.050
0.428,0.185,-0.050
0.430,0.160,-0.050
0.432,0.210,-0.045
0.434,0.290,-0.040
0.436,0.320,-0.040
0.438,0.345,-0.035
0.440,0.330,-0.040
0.442,0.265,-0.045
0.444,0.180,-0.050
0.446,0.155,-0.060
0.448,0.150,-0.070
0.450,0.190,-0.080
0.452,0.210,-0.085
0.454,0.260,-0.085
0.456,0.295,-0.085
0.458,0.295,-0.080
0.460,0.305,-0.075
0.462,0.275,-0.070
0.464,0.185,-0.065
0.466,0.165,-0.065
0.468,0.165,-0.070
0.470,0.180,-0.075
0.472,0.165,-0.085
0.474,0.215,-0.100
0.476,0.280,-0.110
0.478,0.260,-0.115
0.480,0.250,-0.120
0.482,0.235,-0.115
0.484,0.150,-0.105
0.486,0.135,-0.095
0.488,0.140,-0.085
0.490,0.145,-0.075
0.492,0.230,-0.065
0.494,0.255,-0.065
0.496,0.285,-0.065
0.498,0.290,-0.075
0.500,0.230,-0.080
0.502,0.160,-0.095
0.504,0.155,-0.100
0.506,0.175,-0.110
0.508,0.125,-0.110
0.510,0.135,-0.115
0.512,0.165,-0.115
0.514,0.240,-0.110
0.516,0.240,-0.115
0.518,0.250,-0.115
0.520,0.240,-0.115
0.522,0.190,-0.115
0.524,0.110,-0.105
0.526,0.120,-0.095
0.528,0.130,-0.070
0.530,0.165,-0.040
0.532,0.370,0.005
0.534,0.495,0.065
0.536,0.530,0.130
0.538,0.565,0.200
0.540,0.565,0.280
0.542,0.645,0.355
0.544,0.660,0.425
0.546,0.805,0.490
0.548,0.835,0.535
0.550,0.830,0.560
0.552,0.815,0.560
0.554,0.850,0.530
0.556,0.850,0.475
0.558,0.760,0.390
0.560,0.625,0.290
0.562,0.455,0.185
0.564,0.305,0.075
0.566,0.165,-0.025
0.568,0.005,-0.105
0.570,-0.025,-0.165
0.572,0.110,-0.195
0.574,0.155,-0.200
0.576,0.210,-0.190
0.578,0.195,-0.160
0.580,0.195,-0.130
0.582,0.225,-0.095
0.584,0.190,-0.060
0.586,0.160,-0.040
0.588,0.190,-0.025
0.590,0.265,-0.015
0.592,0.260,-0.015
0.594,0.355,-0.020
0.596,0.330,-0.030
0.598,0.280,-0.035
0.600,0.265,-0.045
0.602,0.205,-0.050
0.604,0.145,-0.055
0.606,0.165,-0.055
0.608,0.185,-0.055
0.610,0.225,-0.050
0.612,0.255,-0.040
0.614,0.295,-0.035
0.616,0.335,-0.030
0.618,0.310,-0.025
0.620,0.305,-0.025
0.622,0.230,-0.025
0.624,0.185,-0.030
0.626,0.160,-0.035
0.628,0.145,-0.040
0.630,0.180,-0.045
0.632,0.215,-0.045
0.634,0.315,-0.045
0.636,0.360,-0.040
0.638,0.330,-0.035
0.640,0.360,-0.025
0.642,0.245,-0.020
0.644,0.185,-0.015
0.646,0.140,-0.015
0.648,0.170,-0.010
0.650,0.240,-0.015
0.652,0.285,-0.015
0.654,0.320,-0.020
0.656,0.335,-0.020
0.658,0.325,-0.020
0.660,0.315,-0.015
0.662,0.300,-0.010
0.664,0.215,-0.005
0.666,0.205,0.000
0.668,0.220,0.005
0.670,0.265,0.005
0.672,0.320,0.005
0.674,0.335,0.000
0.676,0.360,-0.005
0.678,0.370,-0.010
0.680,0.270,-0.015
0.682,0.250,-0.015
0.684,0.210,-0.015
0.686,0.200,-0.005
0.688,0.195,0.005
0.690,0.275,0.020
0.692,0.370,0.030
0.694,0.385,0.045
0.696,0.410,0.050
0.698,0.385,0.055
0.700,0.325,0.055
0.702,0.260,0.050
0.704,0.230,0.050
0.706,0.270,0.045
0.708,0.265,0.045
0.710,0.325,0.050
0.712,0.395,0.060
0.714,0.465,0.070
0.716,0.455,0.085
0.718,0.420,0.095
0.720,0.395,0.110
0.722,0.335,0.115
0.724,0.275,0.115
0.726,0.285,0.115
0.728,0.315,0.110
0.730,0.355,0.110
0.732,0.410,0.110
0.734,0.470,0.115
0.736,0.490,0.120
0.738,0.510,0.135
0.740,0.485,0.150
0.742,0.435,0.165
0.744,0.365,0.180
0.746,0.385,0.195
0.748,0.410,0.200
0.750,0.430,0.205
0.752,0.495,0.205
0.754,0.545,0.205
0.756,0.545,0.200
0.758,0.520,0.200
0.760,0.460,0.205
0.762,0.425,0.210
0.764,0.435,0.215
0.766,0.470,0.225
0.768,0.450,0.235
0.770,0.475,0.240
0.772,0.570,0.240
0.774,0.600,0.240
0.776,0.565,0.235
0.778,0.495,0.230
0.780,0.480,0.220
0.782,0.435,0.220
0.784,0.405,0.215
0.786,0.410,0.220
0.788,0.470,0.220
0.790,0.535,0.225
0.792,0.560,0.225
0.794,0.555,0.225
0.796,0.525,0.220
0.798,0.480,0.210
0.800,0.470,0.200
0.802,0.400,0.180
0.804,0.340,0.160
0.806,0.335,0.140
0.808,0.320,0.125
0.810,0.365,0.105
0.812,0.435,0.095
0.814,0.430,0.080
0.816,0.390,0.075
0.818,0.365,0.065
0.820,0.350,0.060
0.822,0.315,0.055
0.824,0.250,0.045
0.826,0.185,0.035
0.828,0.195,0.025
0.830,0.215,0.010
0.832,0.305,-0.005
0.834,0.330,-0.015
0.836,0.355,-0.025
0.838,0.265,-0.035
0.840,0.235,-0.035
0.842,0.175,-0.035
0.844,0.185,-0.030
0.846,0.135,-0.025
0.848,0.190,-0.020
0.850,0.265,-0.015
0.852,0.320,-0.020
0.854,0.330,-0.025
0.856,0.270,-0.035
0.858,0.225,-0.045
0.860,0.200,-0.050
0.862,0.165,-0.055
0.864,0.160,-0.060
0.866,0.150,-0.055
0.868,0.160,-0.050
0.870,0.225,-0.040
0.872,0.230,-0.035
0.874,0.295,-0.035
0.876,0.310,-0.035
0.878,0.295,-0.040
0.880,0.255,-0.045
0.882,0.085,-0.055
0.884,0.025,-0.065
0.886,0.110,-0.075
0.888,0.175,-0.080
0.890,0.240,-0.080
0.892,0.285,-0.080
0.894,0.220,-0.080
0.896,0.215,-0.075
0.898,0.230,-0.070
0.900,0.200,-0.070
0.902,0.155,-0.065
0.904,0.130,-0.060
0.906,0.105,-0.060
0.908,0.160,-0.055
0.910,0.240,-0.055
0.912,0.250,-0.055
0.914,0.270,-0.050
0.916,0.225,-0.050
0.918,0.250,-0.050
0.920,0.185,-0.045
0.922,0.180,-0.040
0.924,0.130,-0.035
0.926,0.160,-0.035
0.928,0.235,-0.030
0.930,0.255,-0.030
0.932,0.275,-0.035
0.934,0.280,-0.035
0.936,0.275,-0.040
0.938,0.240,-0.045
0.940,0.150,-0.050
0.942,0.140,-0.050
0.944,0.145,-0.050
0.946,0.155,-0.045
0.948,0.210,-0.045
0.950,0.280,-0.035
0.952,0.310,-0.030
0.954,0.305,-0.030
0.956,0.260,-0.025
0.958,0.215,-0.025
0.960,0.165,-0.030
0.962,0.130,-0.035
0.964,0.150,-0.040
0.966,0.165,-0.045
0.968,0.175,-0.045
0.970,0.200,-0.045
0.972,0.245,-0.045
