'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.020,0.080
0.002,-0.035,0.095
0.004,-0.035,0.110
0.006,0.020,0.125
0.008,0.075,0.135
0.010,0.090,0.150
0.012,0.140,0.160
0.014,0.095,0.170
0.016,0.060,0.180
0.018,0.040,0.190
0.020,0.075,0.200
0.022,0.040,0.205
0.024,0.105,0.210
0.026,0.115,0.215
0.028,0.120,0.215
0.030,0.145,0.215
0.032,0.145,0.210
0.034,0.120,0.210
0.036,0.085,0.205
0.038,0.065,0.205
0.040,0.080,0.205
0.042,0.090,0.210
0.044,0.080,0.215
0.046,0.085,0.220
0.048,0.145,0.225
0.050,0.140,0.225
0.052,0.135,0.225
0.054,0.115,0.220
0.056,0.085,0.210
0.058,0.040,0.195
0.060,0.000,0.185
0.062,-0.020,0.175
0.064,0.040,0.165
0.066,0.050,0.155
0.068,0.080,0.155
0.070,0.090,0.150
0.072,0.065,0.145
0.074,0.005,0.140
0.076,-0.045,0.130
0.078,-0.050,0.110
0.080,-0.065,0.090
0.082,-0.110,0.070
0.084,-0.060,0.045
0.086,-0.100,0.025
0.088,-0.090,0.010
0.090,-0.085,0.000
0.092,-0.045,-0.005
0.094,-0.125,-0.005
0.096,-0.170,-0.005
0.098,-0.160,-0.005
0.100,-0.155,-0.010
0.102,-0.185,-0.015
0.104,-0.170,-0.025
0.106,-0.185,-0.040
0.108,-0.165,-0.055
0.110,-0.190,-0.065
0.112,-0.175,-0.075
0.114,-0.170,-0.085
0.116,-0.210,-0.085
0.118,-0.240,-0.085
0.120,-0.240,-0.080
0.122,-0.220,-0.075
0.124,-0.210,-0.070
0.126,-0.200,-0.070
0.128,-0.190,-0.070
0.130,-0.190,-0.075
0.132,-0.215,-0.085
0.134,-0.200,-0.090
0.136,-0.225,-0.100
0.138,-0.280,-0.105
0.140,-0.320,-0.110
0.142,-0.290,-0.110
0.144,-0.215,-0.110
0.146,-0.190,-0.105
0.148,-0.170,-0.095
0.150,-0.215,-0.090
0.152,-0.240,-0.085
0.154,-0.210,-0.085
0.156,-0.240,-0.085
0.158,-0.280,-0.090
0.160,-0.265,-0.095
0.162,-0.240,-0.100
