'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.005,-0.030
0.002,0.020,-0.035
0.004,0.025,-0.035
0.006,0.040,-0.035
0.008,-0.015,-0.035
0.010,0.005,-0.035
0.012,-0.005,-0.030
0.014,-0.005,-0.025
0.016,-0.015,-0.020
0.018,-0.005,-0.010
0.020,0.045,-0.005
0.022,0.045,0.000
0.024,0.015,0.000
0.026,0.010,0.000
0.028,0.025,0.000
0.030,-0.005,-0.005
0.032,0.010,-0.005
0.034,0.015,-0.010
0.036,0.005,-0.010
0.038,-0.005,-0.015
0.040,0.020,-0.010
0.042,0.030,-0.010
0.044,0.020,-0.010
0.046,0.035,-0.005
0.048,0.055,-0.005
0.050,0.035,-0.005
0.052,0.000,-0.005
0.054,-0.025,-0.010
0.056,-0.005,-0.010
0.058,-0.030,-0.015
0.060,0.010,-0.015
0.062,0.050,-0.015
0.064,0.040,-0.015
0.066,0.035,-0.015
0.068,0.040,-0.015
0.070,0.000,-0.015
0.072,-0.015,-0.015
0.074,0.000,-0.015
0.076,0.025,-0.010
0.078,0.030,-0.015
0.080,0.005,-0.015
0.082,0.015,-0.015
0.084,0.020,-0.015
0.086,0.005,-0.015
0.088,0.000,-0.015
0.090,0.025,-0.015
0.092,0.005,-0.010
0.094,0.050,-0.010
0.096,0.015,-0.010
0.098,0.035,-0.010
0.100,0.040,-0.010
0.102,0.055,-0.010
0.104,0.010,-0.015
0.106,0.000,-0.015
0.108,-0.010,-0.020
0.110,0.015,-0.025
0.112,0.010,-0.025
0.114,0.010,-0.025
0.116,-0.035,-0.025
0.118,0.020,-0.025
0.120,0.015,-0.025
0.122,-0.010,-0.020
0.124,-0.025,-0.020
0.126,0.040,-0.015
0.128,0.050,-0.015
0.130,0.025,-0.015
0.132,-0.020,-0.015
0.134,0.020,-0.015
0.136,0.005,-0.020
0.138,-0.005,-0.025
0.140,-0.005,-0.030
0.142,-0.015,-0.035
0.144,0.005,-0.040
0.146,0.030,-0.045
0.148,0.045,-0.050
0.150,-0.015,-0.050
0.152,-0.060,-0.055
0.154,-0.055,-0.050
0.156,-0.025,-0.045
0.158,0.025,-0.040
0.160,0.040,-0.035
0.162,0.030,-0.025
0.164,0.035,-0.020
0.166,0.010,-0.010
0.168,0.030,-0.010
0.170,0.010,-0.010
0.172,0.020,-0.010
0.174,-0.005,-0.020
0.176,-0.005,-0.030
0.178,0.005,-0.040
0.180,0.010,-0.050
0.182,-0.075,-0.055
0.184,-0.015,-0.060
0.186,-0.005,-0.065
0.188,-0.020,-0.060
0.190,-0.005,-0.060
0.192,0.035,-0.055
0.194,-0.010,-0.050
0.196,-0.060,-0.045
0.198,-0.025,-0.045
0.200,0.005,-0.045
0.202,-0.045,-0.050
0.204,0.000,-0.050
0.206,0.020,-0.050
0.208,-0.005,-0.045
0.210,0.065,-0.040
0.212,0.015,-0.035
0.214,0.025,-0.030
0.216,-0.030,-0.025
0.218,-0.025,-0.025
0.220,-0.030,-0.025
0.222,-0.030,-0.025
0.224,-0.005,-0.030
0.226,0.000,-0.035
0.228,0.060,-0.040
0.230,0.015,-0.050
0.232,0.015,-0.050
0.234,-0.020,-0.050
0.236,-0.020,-0.050
0.238,-0.020,-0.045
0.240,0.000,-0.040
0.242,0.010,-0.035
0.244,0.005,-0.025
0.246,0.040,-0.020
0.248,0.020,-0.020
0.250,-0.025,-0.020
0.252,0.020,-0.025
0.254,0.010,-0.035
0.256,-0.010,-0.040
0.258,0.005,-0.050
0.260,-0.025,-0.055
0.262,-0.055,-0.055
0.264,-0.020,-0.055
0.266,0.045,-0.045
0.268,0.020,-0.035
0.270,0.010,-0.030
0.272,0.030,-0.020
0.274,0.000,-0.020
0.276,-0.010,-0.020
0.278,-0.010,-0.025
0.280,0.000,-0.035
0.282,-0.010,-0.050
0.284,-0.015,-0.060
0.286,-0.005,-0.070
0.288,0.005,-0.075
0.290,-0.015,-0.070
0.292,-0.015,-0.065
0.294,0.000,-0.055
0.296,0.025,-0.045
0.298,0.010,-0.035
0.300,-0.010,-0.030
0.302,-0.035,-0.025
0.304,0.000,-0.020
0.306,0.010,-0.025
0.308,0.010,-0.030
0.310,0.025,-0.030
0.312,0.015,-0.035
0.314,0.010,-0.040
0.316,0.015,-0.040
0.318,-0.040,-0.040
0.320,0.010,-0.040
0.322,0.010,-0.045
0.324,0.005,-0.045
0.326,0.005,-0.050
