'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.365,-0.020
0.002,0.470,-0.005
0.004,0.490,0.000
0.006,0.475,0.000
0.008,0.425,-0.005
0.010,0.325,-0.025
0.012,0.220,-0.040
0.014,0.205,-0.060
0.016,0.220,-0.070
0.018,0.280,-0.070
0.020,0.395,-0.060
0.022,0.490,-0.045
0.024,0.500,-0.025
0.026,0.505,-0.005
0.028,0.440,0.005
0.030,0.325,0.005
0.032,0.235,0.000
0.034,0.210,-0.010
0.036,0.245,-0.020
0.038,0.325,-0.035
0.040,0.425,-0.040
0.042,0.490,-0.040
0.044,0.500,-0.035
0.046,0.485,-0.025
0.048,0.420,-0.015
0.050,0.310,-0.010
0.052,0.235,-0.005
0.054,0.220,-0.005
0.056,0.240,-0.010
0.058,0.310,-0.015
0.060,0.430,-0.025
0.062,0.485,-0.030
0.064,0.515,-0.035
0.066,0.495,-0.040
0.068,0.435,-0.035
0.070,0.305,-0.035
0.072,0.235,-0.030
0.074,0.220,-0.025
0.076,0.255,-0.020
0.078,0.300,-0.015
0.080,0.445,-0.015
0.082,0.495,-0.015
0.084,0.515,-0.015
0.086,0.490,-0.015
0.088,0.420,-0.010
0.090,0.295,-0.010
0.092,0.240,-0.010
0.094,0.220,-0.005
0.096,0.245,-0.005
0.098,0.315,-0.005
0.100,0.445,-0.005
0.102,0.505,-0.010
0.104,0.520,-0.015
0.106,0.490,-0.020
0.108,0.420,-0.020
0.110,0.290,-0.025
0.112,0.230,-0.025
0.114,0.215,-0.020
0.116,0.250,-0.015
0.118,0.320,-0.010
0.120,0.455,-0.010
0.122,0.505,-0.005
0.124,0.515,-0.010
0.126,0.485,-0.010
0.128,0.415,-0.015
0.130,0.270,-0.020
0.132,0.225,-0.025
0.134,0.230,-0.030
0.136,0.260,-0.030
0.138,0.335,-0.030
0.140,0.465,-0.025
0.142,0.495,-0.020
0.144,0.525,-0.020
0.146,0.485,-0.020
0.148,0.420,-0.020
0.150,0.285,-0.025
0.152,0.235,-0.025
0.154,0.225,-0.025
0.156,0.255,-0.025
0.158,0.325,-0.020
0.160,0.470,-0.020
0.162,0.520,-0.015
0.164,0.530,-0.010
0.166,0.490,-0.005
0.168,0.415,-0.005
0.170,0.275,-0.005
0.172,0.240,-0.005
0.174,0.235,-0.010
0.176,0.280,-0.010
0.178,0.355,-0.010
0.180,0.485,-0.010
0.182,0.515,-0.005
0.184,0.535,0.000
0.186,0.475,0.000
0.188,0.395,0.005
0.190,0.275,0.005
0.192,0.235,0.005
0.194,0.230,0.000
0.196,0.280,-0.005
0.198,0.375,-0.005
0.200,0.505,-0.010
0.202,0.530,-0.015
0.204,0.540,-0.015
0.206,0.490,-0.010
0.208,0.405,-0.005
0.210,0.295,0.005
0.212,0.260,0.015
0.214,0.265,0.025
0.216,0.335,0.035
0.218,0.425,0.045
0.220,0.555,0.050
0.222,0.580,0.050
0.224,0.570,0.045
0.226,0.505,0.040
0.228,0.415,0.030
0.230,0.275,0.020
0.232,0.250,0.010
0.234,0.240,0.000
0.236,0.305,-0.010
0.238,0.395,-0.015
0.240,0.500,-0.015
0.242,0.515,-0.015
0.244,0.500,-0.015
0.246,0.450,-0.015
0.248,0.350,-0.020
0.250,0.245,-0.020
0.252,0.220,-0.020
0.254,0.225,-0.025
0.256,0.285,-0.030
0.258,0.385,-0.030
0.260,0.490,-0.035
0.262,0.515,-0.030
0.264,0.515,-0.030
0.266,0.455,-0.030
0.268,0.355,-0.025
0.270,0.245,-0.020
0.272,0.225,-0.020
0.274,0.215,-0.015
0.276,0.285,-0.015
0.278,0.395,-0.015
0.280,0.490,-0.015
0.282,0.515,-0.015
0.284,0.500,-0.015
0.286,0.440,-0.015
0.288,0.335,-0.015
0.290,0.240,-0.015
0.292,0.215,-0.015
0.294,0.230,-0.015
0.296,0.295,-0.010
0.298,0.405,-0.010
0.300,0.490,-0.015
