'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.125,-0.155
0.002,-0.145,-0.120
0.004,-0.105,-0.085
0.006,-0.150,-0.060
0.008,0.000,-0.030
0.010,0.210,-0.010
0.012,0.090,0.005
0.014,-0.015,0.020
0.016,0.030,0.025
0.018,0.145,0.030
0.020,0.040,0.030
0.022,-0.020,0.030
0.024,-0.050,0.025
0.026,0.010,0.020
0.028,0.110,0.010
0.030,0.210,0.005
0.032,0.070,-0.005
0.034,-0.035,-0.015
0.036,-0.060,-0.025
0.038,-0.060,-0.030
0.040,-0.025,-0.035
0.042,-0.045,-0.035
0.044,-0.010,-0.035
0.046,0.035,-0.030
0.048,0.115,-0.025
0.050,0.075,-0.020
0.052,0.025,-0.015
0.054,-0.065,-0.010
0.056,-0.055,-0.005
0.058,-0.025,0.000
0.060,0.055,0.005
0.062,0.110,0.005
0.064,0.070,0.010
0.066,0.100,0.010
0.068,0.040,0.015
0.070,0.045,0.015
0.072,0.080,0.010
0.074,0.050,0.010
0.076,-0.030,0.005
0.078,-0.050,0.000
0.080,-0.100,0.000
0.082,0.000,0.000
0.084,0.105,0.010
0.086,0.160,0.020
0.088,0.205,0.035
0.090,0.160,0.055
0.092,0.075,0.070
0.094,0.045,0.085
0.096,0.075,0.090
0.098,0.030,0.090
0.100,0.045,0.080
0.102,0.040,0.060
0.104,0.115,0.040
0.106,0.175,0.015
0.108,0.100,0.000
0.110,-0.005,-0.015
0.112,-0.005,-0.015
0.114,-0.005,-0.005
0.116,-0.075,0.015
0.118,0.040,0.040
0.120,0.220,0.065
0.122,0.075,0.085
0.124,0.150,0.100
0.126,0.205,0.110
0.128,0.180,0.115
0.130,0.150,0.110
0.132,0.110,0.105
0.134,0.150,0.095
0.136,0.130,0.090
0.138,0.090,0.085
0.140,0.105,0.085
0.142,0.055,0.085
0.144,0.085,0.090
0.146,0.160,0.095
0.148,0.200,0.095
0.150,0.180,0.100
0.152,0.150,0.100
0.154,0.125,0.105
0.156,0.100,0.110
0.158,0.090,0.120
0.160,0.125,0.135
0.162,0.220,0.155
0.164,0.270,0.180
0.166,0.260,0.205
0.168,0.325,0.225
0.170,0.340,0.240
0.172,0.275,0.245
0.174,0.265,0.245
0.176,0.175,0.235
0.178,0.155,0.220
0.180,0.215,0.205
0.182,0.335,0.195
0.184,0.275,0.190
0.186,0.185,0.200
0.188,0.190,0.220
0.190,0.280,0.245
0.192,0.450,0.270
0.194,0.405,0.295
0.196,0.260,0.305
0.198,0.225,0.305
0.200,0.270,0.295
0.202,0.290,0.275
0.204,0.275,0.250
0.206,0.225,0.230
0.208,0.340,0.220
0.210,0.365,0.215
0.212,0.250,0.225
0.214,0.275,0.245
0.216,0.300,0.265
0.218,0.300,0.280
0.220,0.250,0.285
0.222,0.250,0.275
0.224,0.270,0.255
0.226,0.290,0.220
0.228,0.245,0.185
0.230,0.165,0.155
0.232,0.150,0.130
0.234,0.130,0.115
0.236,0.050,0.110
0.238,0.085,0.115
0.240,0.235,0.120
0.242,0.205,0.120
0.244,0.125,0.115
0.246,0.140,0.105
0.248,0.120,0.080
0.250,0.150,0.055
0.252,0.090,0.035
0.254,0.000,0.015
0.256,-0.085,0.005
0.258,-0.050,0.005
0.260,0.065,0.015
0.262,0.120,0.025
0.264,0.135,0.035
0.266,0.125,0.035
0.268,0.120,0.035
0.270,0.040,0.025
0.272,0.010,0.010
0.274,-0.050,-0.005
0.276,-0.175,-0.020
0.278,-0.025,-0.030
0.280,0.060,-0.040
0.282,0.050,-0.040
0.284,0.050,-0.040
0.286,0.030,-0.040
