'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.215,-0.090
0.002,0.320,0.050
0.004,0.490,0.170
0.006,0.640,0.275
0.008,0.765,0.360
0.010,0.825,0.415
0.012,0.930,0.445
0.014,0.795,0.450
0.016,0.580,0.440
0.018,0.515,0.410
0.020,0.560,0.365
0.022,0.575,0.310
0.024,0.570,0.240
0.026,0.655,0.160
0.028,0.570,0.075
0.030,0.315,-0.015
0.032,0.130,-0.105
0.034,-0.070,-0.180
0.036,-0.130,-0.235
0.038,-0.100,-0.275
0.040,-0.135,-0.290
0.042,0.060,-0.285
0.044,0.200,-0.270
0.046,0.160,-0.250
0.048,0.100,-0.230
0.050,0.130,-0.210
0.052,0.045,-0.200
0.054,-0.010,-0.200
0.056,-0.110,-0.210
0.058,-0.030,-0.225
0.060,-0.005,-0.245
0.062,-0.015,-0.265
0.064,0.085,-0.280
0.066,0.185,-0.295
0.068,0.085,-0.305
0.070,-0.050,-0.310
0.072,-0.085,-0.305
0.074,-0.135,-0.300
0.076,-0.095,-0.290
0.078,0.020,-0.280
0.080,-0.080,-0.270
0.082,-0.025,-0.265
0.084,0.155,-0.270
0.086,0.070,-0.280
0.088,-0.005,-0.295
0.090,0.045,-0.310
0.092,-0.055,-0.325
0.094,-0.285,-0.335
0.096,-0.175,-0.330
0.098,-0.115,-0.320
0.100,-0.010,-0.300
0.102,0.040,-0.275
0.104,-0.035,-0.245
0.106,0.185,-0.225
0.108,0.155,-0.210
0.110,0.095,-0.205
0.112,-0.055,-0.205
0.114,-0.120,-0.210
0.116,-0.050,-0.220
0.118,-0.055,-0.220
0.120,0.035,-0.215
0.122,0.120,-0.200
0.124,0.215,-0.180
0.126,0.190,-0.160
0.128,0.210,-0.140
0.130,0.055,-0.125
0.132,0.135,-0.125
0.134,0.000,-0.130
0.136,-0.050,-0.145
0.138,0.050,-0.165
0.140,-0.025,-0.185
0.142,-0.010,-0.200
0.144,0.190,-0.210
0.146,0.130,-0.215
0.148,0.185,-0.215
0.150,-0.030,-0.210
0.152,0.065,-0.205
0.154,-0.125,-0.205
0.156,-0.085,-0.205
0.158,-0.075,-0.205
0.160,-0.070,-0.210
0.162,0.075,-0.215
0.164,0.145,-0.215
0.166,0.155,-0.210
