'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.175,0.155
0.002,0.310,0.115
0.004,0.240,0.080
0.006,0.075,0.045
0.008,-0.145,0.020
0.010,0.025,-0.005
0.012,0.125,-0.025
0.014,-0.255,-0.040
0.016,-0.085,-0.050
0.018,0.055,-0.060
0.020,0.060,-0.070
0.022,-0.050,-0.075
0.024,-0.010,-0.080
0.026,-0.045,-0.085
0.028,-0.090,-0.080
0.030,-0.175,-0.070
0.032,-0.100,-0.050
0.034,-0.090,-0.030
0.036,-0.025,0.000
0.038,-0.025,0.025
0.040,0.140,0.045
0.042,0.365,0.050
0.044,0.280,0.045
0.046,0.030,0.025
0.048,-0.160,-0.005
0.050,-0.250,-0.040
0.052,-0.230,-0.075
0.054,-0.165,-0.105
0.056,0.000,-0.125
0.058,0.075,-0.130
0.060,0.015,-0.120
0.062,0.005,-0.100
0.064,0.020,-0.075
0.066,-0.100,-0.045
0.068,-0.125,-0.025
0.070,-0.165,-0.010
0.072,-0.055,0.000
0.074,0.040,0.000
0.076,0.105,-0.010
0.078,0.045,-0.025
0.080,-0.070,-0.040
0.082,0.070,-0.055
0.084,0.080,-0.060
0.086,-0.015,-0.060
0.088,-0.130,-0.050
0.090,-0.295,-0.030
0.092,-0.155,0.000
0.094,0.050,0.035
0.096,0.225,0.070
0.098,0.215,0.105
0.100,0.315,0.125
0.102,0.255,0.130
0.104,0.155,0.120
0.106,0.035,0.085
0.108,-0.080,0.030
0.110,-0.170,-0.040
0.112,-0.195,-0.120
0.114,-0.330,-0.210
0.116,-0.285,-0.290
0.118,-0.215,-0.365
0.120,-0.305,-0.430
0.122,-0.390,-0.485
0.124,-0.470,-0.520
0.126,-0.575,-0.545
0.128,-0.630,-0.555
0.130,-0.725,-0.555
0.132,-0.720,-0.535
0.134,-0.530,-0.505
0.136,-0.420,-0.455
0.138,-0.240,-0.400
0.140,-0.150,-0.335
0.142,-0.030,-0.265
0.144,-0.070,-0.205
0.146,-0.235,-0.150
0.148,-0.220,-0.115
0.150,-0.230,-0.090
0.152,-0.120,-0.085
0.154,-0.180,-0.085
0.156,-0.120,-0.090
0.158,0.010,-0.090
0.160,0.220,-0.080
0.162,0.220,-0.060
0.164,0.020,-0.030
0.166,-0.080,0.005
0.168,-0.355,0.040
0.170,0.035,0.065
0.172,0.045,0.075
0.174,0.050,0.070
0.176,0.165,0.045
0.178,0.165,0.015
0.180,0.120,-0.020
0.182,-0.055,-0.050
0.184,-0.070,-0.065
0.186,-0.105,-0.065
0.188,-0.065,-0.050
0.190,-0.100,-0.025
0.192,-0.020,0.005
0.194,-0.030,0.030
0.196,0.105,0.050
0.198,0.125,0.060
0.200,0.285,0.060
0.202,0.145,0.050
0.204,-0.010,0.035
0.206,-0.050,0.020
0.208,-0.050,0.010
0.210,-0.025,0.005
0.212,-0.050,0.010
0.214,0.010,0.020
0.216,0.100,0.030
0.218,0.125,0.040
0.220,0.165,0.045
0.222,0.175,0.050
0.224,0.055,0.050
0.226,0.010,0.050
0.228,0.080,0.050
0.230,-0.080,0.050
0.232,-0.160,0.055
0.234,0.000,0.060
0.236,0.260,0.070
0.238,0.210,0.075
0.240,0.260,0.085
0.242,0.160,0.090
0.244,0.130,0.095
0.246,-0.015,0.095
0.248,-0.045,0.095
0.250,-0.065,0.090
0.252,0.060,0.085
0.254,0.130,0.080
0.256,0.360,0.075
0.258,0.065,0.070
0.260,0.200,0.065
0.262,0.125,0.065
0.264,-0.010,0.060
0.266,-0.080,0.055
0.268,0.025,0.055
0.270,0.025,0.055
0.272,0.000,0.060
0.274,0.095,0.070
0.276,0.205,0.085
0.278,0.145,0.105
0.280,0.265,0.130
0.282,0.250,0.160
0.284,0.235,0.190
0.286,0.195,0.215
0.288,0.135,0.235
0.290,0.100,0.240
0.292,0.095,0.235
0.294,0.310,0.220
0.296,0.285,0.200
0.298,0.185,0.180
0.300,0.330,0.160
0.302,0.330,0.150
0.304,0.105,0.155
0.306,0.130,0.165
0.308,-0.030,0.185
0.310,0.135,0.210
0.312,0.195,0.230
0.314,0.330,0.250
0.316,0.340,0.260
0.318,0.325,0.265
0.320,0.415,0.265
0.322,0.315,0.265
0.324,0.230,0.265
0.326,0.235,0.270
0.328,0.210,0.280
0.330,0.090,0.290
0.332,0.185,0.295
0.334,0.415,0.290
0.336,0.515,0.275
0.338,0.495,0.250
0.340,0.225,0.215
0.342,0.125,0.180
0.344,0.045,0.145
0.346,-0.015,0.115
0.348,-0.055,0.100
0.350,-0.010,0.095
0.352,0.195,0.095
0.354,0.210,0.100
0.356,0.230,0.110
0.358,0.110,0.110
0.360,0.215,0.110
0.362,0.175,0.100
0.364,0.065,0.090
0.366,-0.075,0.080
0.368,-0.140,0.075
0.370,-0.030,0.070
0.372,0.175,0.075
0.374,0.165,0.080
0.376,0.205,0.090
0.378,0.170,0.090
0.380,0.120,0.080
0.382,0.050,0.065
0.384,-0.045,0.040
0.386,-0.050,0.010
0.388,-0.130,-0.020
0.390,-0.115,-0.045
0.392,-0.155,-0.060
0.394,0.010,-0.065
0.396,-0.030,-0.060
0.398,0.160,-0.045
0.400,0.120,-0.025
0.402,-0.025,-0.005
0.404,-0.075,0.010
0.406,-0.080,0.020
0.408,-0.100,0.015
0.410,-0.125,0.005
0.412,-0.085,-0.010
0.414,0.175,-0.030
0.416,0.135,-0.050
0.418,-0.040,-0.065
0.420,-0.040,-0.075
0.422,-0.090,-0.075
0.424,-0.155,-0.065
0.426,-0.095,-0.055
0.428,-0.145,-0.040
0.430,-0.025,-0.025
0.432,0.005,-0.015
0.434,-0.020,-0.010
0.436,-0.010,-0.010
0.438,0.030,-0.015
0.440,0.180,-0.015
0.442,0.030,-0.020
0.444,-0.095,-0.020
0.446,-0.065,-0.020
0.448,-0.170,-0.020
0.450,-0.030,-0.015
0.452,-0.090,-0.015
0.454,0.015,-0.015
0.456,0.045,-0.020
0.458,0.115,-0.030
0.460,0.050,-0.045
0.462,0.040,-0.055
0.464,-0.080,-0.060
0.466,-0.130,-0.060
0.468,-0.395,-0.060
0.470,-0.180,-0.050
0.472,-0.030,-0.040
0.474,0.160,-0.035
0.476,0.030,-0.040
0.478,0.190,-0.045
0.480,0.160,-0.060
0.482,-0.110,-0.080
0.484,-0.340,-0.100
0.486,-0.360,-0.120
0.488,-0.370,-0.125
0.490,-0.135,-0.120
0.492,0.070,-0.105
0.494,0.160,-0.080
0.496,-0.010,-0.045
0.498,0.080,-0.010
0.500,0.145,0.020
0.502,0.030,0.040
0.504,-0.080,0.050
0.506,-0.080,0.050
0.508,-0.120,0.035
0.510,-0.025,0.015
0.512,0.045,-0.005
0.514,0.090,-0.025
0.516,-0.045,-0.040
0.518,0.090,-0.045
0.520,0.080,-0.040
0.522,0.045,-0.030
0.524,-0.005,-0.015
0.526,-0.240,-0.005
0.528,-0.220,0.005
0.530,0.015,0.005
0.532,0.195,0.000
0.534,0.075,-0.015
0.536,-0.055,-0.035
0.538,0.040,-0.060
0.540,-0.035,-0.080
0.542,-0.045,-0.095
0.544,-0.160,-0.100
0.546,-0.260,-0.100
0.548,-0.285,-0.095
0.550,-0.175,-0.085
0.552,-0.015,-0.070
0.554,0.130,-0.060
0.556,0.015,-0.050
0.558,0.130,-0.045
0.560,0.050,-0.040
0.562,-0.095,-0.040
0.564,-0.125,-0.040
0.566,-0.210,-0.040
0.568,-0.230,-0.035
0.570,-0.100,-0.025
0.572,0.090,-0.020
0.574,0.085,-0.010
0.576,0.145,-0.005
0.578,0.075,0.000
0.580,0.110,-0.005
0.582,-0.005,-0.010
0.584,-0.235,-0.020
0.586,-0.200,-0.035
0.588,-0.110,-0.045
0.590,-0.150,-0.055
0.592,0.090,-0.055
0.594,0.040,-0.050
0.596,0.010,-0.040
0.598,0.150,-0.025
0.600,0.065,-0.010
0.602,-0.190,0.000
0.604,-0.175,0.005
0.606,0.065,0.000
0.608,-0.010,-0.010
0.610,-0.135,-0.025
