'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.105,0.060
0.002,0.055,0.025
0.004,0.010,0.000
0.006,-0.030,-0.020
0.008,-0.010,-0.030
0.010,-0.030,-0.030
0.012,0.025,-0.025
0.014,0.090,-0.015
0.016,0.115,0.000
0.018,0.090,0.010
0.020,0.095,0.015
0.022,0.060,0.020
0.024,-0.005,0.015
0.026,0.000,0.005
0.028,-0.015,-0.005
0.030,-0.030,-0.020
0.032,-0.050,-0.030
0.034,0.055,-0.035
0.036,0.110,-0.040
0.038,0.055,-0.040
0.040,0.075,-0.030
0.042,0.045,-0.025
0.044,-0.065,-0.015
0.046,0.000,-0.005
0.048,0.025,0.005
0.050,0.035,0.010
0.052,0.025,0.015
0.054,0.060,0.020
0.056,0.090,0.020
0.058,0.100,0.015
0.060,0.095,0.015
0.062,0.065,0.005
0.064,0.010,0.000
0.066,-0.045,-0.010
0.068,-0.040,-0.020
0.070,0.010,-0.025
0.072,0.000,-0.030
0.074,0.040,-0.030
0.076,0.075,-0.030
0.078,0.115,-0.020
0.080,0.055,-0.015
0.082,0.050,-0.005
0.084,-0.015,0.005
0.086,0.020,0.010
0.088,-0.010,0.015
0.090,-0.035,0.015
0.092,0.005,0.010
0.094,0.065,0.005
0.096,0.090,0.000
0.098,0.090,-0.005
0.100,0.055,-0.015
0.102,0.045,-0.020
0.104,-0.005,-0.020
0.106,-0.060,-0.025
0.108,-0.060,-0.030
0.110,-0.035,-0.035
0.112,-0.025,-0.035
0.114,0.025,-0.035
0.116,0.060,-0.035
0.118,0.085,-0.030
0.120,0.060,-0.025
0.122,0.035,-0.015
0.124,0.020,-0.005
0.126,-0.020,0.000
0.128,-0.040,0.005
0.130,-0.040,0.005
0.132,-0.025,0.005
0.134,0.045,-0.005
0.136,0.070,-0.015
0.138,0.085,-0.030
0.140,0.045,-0.040
0.142,0.010,-0.045
0.144,-0.020,-0.045
0.146,-0.050,-0.040
0.148,-0.035,-0.035
0.150,-0.020,-0.030
0.152,-0.015,-0.030
0.154,0.055,-0.025
0.156,0.080,-0.030
0.158,0.035,-0.035
0.160,-0.030,-0.040
0.162,-0.025,-0.045
0.164,-0.015,-0.045
0.166,-0.040,-0.045
0.168,-0.075,-0.045
0.170,-0.065,-0.040
0.172,-0.045,-0.035
0.174,0.060,-0.035
0.176,0.110,-0.035
0.178,0.005,-0.040
0.180,0.040,-0.050
0.182,-0.035,-0.060
0.184,-0.110,-0.070
0.186,-0.125,-0.080
0.188,-0.120,-0.080
0.190,-0.060,-0.080
0.192,-0.005,-0.075
0.194,0.050,-0.065
0.196,0.070,-0.055
0.198,0.075,-0.045
0.200,0.035,-0.035
0.202,-0.020,-0.030
0.204,-0.060,-0.030
0.206,-0.075,-0.030
0.208,-0.075,-0.035
0.210,-0.090,-0.040
0.212,-0.065,-0.040
0.214,0.030,-0.045
0.216,0.065,-0.045
0.218,0.060,-0.045
0.220,0.045,-0.040
0.222,-0.020,-0.040
0.224,-0.095,-0.035
0.226,-0.135,-0.035
0.228,-0.115,-0.035
0.230,-0.020,-0.035
0.232,0.020,-0.035
0.234,0.050,-0.040
0.236,0.030,-0.045
0.238,0.045,-0.050
0.240,-0.025,-0.055
0.242,-0.085,-0.055
0.244,-0.100,-0.060
0.246,-0.085,-0.065
0.248,-0.090,-0.065
0.250,-0.080,-0.070
0.252,-0.040,-0.070
0.254,-0.025,-0.070
0.256,0.020,-0.070
0.258,0.035,-0.070
0.260,-0.025,-0.070
0.262,-0.095,-0.065
0.264,-0.065,-0.065
0.266,-0.125,-0.060
0.268,-0.110,-0.055
0.270,-0.050,-0.050
0.272,-0.005,-0.050
0.274,0.045,-0.045
0.276,0.035,-0.045
0.278,-0.015,-0.045
0.280,0.000,-0.050
0.282,-0.065,-0.055
0.284,-0.095,-0.060
0.286,-0.120,-0.060
0.288,-0.085,-0.060
0.290,-0.100,-0.060
0.292,-0.010,-0.055
0.294,0.020,-0.050
0.296,0.000,-0.050
0.298,0.030,-0.045
0.300,0.020,-0.045
0.302,-0.050,-0.045
0.304,-0.125,-0.050
0.306,-0.125,-0.060
0.308,-0.100,-0.065
0.310,-0.085,-0.070
0.312,0.015,-0.070
0.314,0.000,-0.065
0.316,0.000,-0.055
0.318,-0.020,-0.045
0.320,0.045,-0.035
0.322,-0.015,-0.020
0.324,-0.060,-0.010
0.326,-0.080,-0.005
0.328,-0.055,-0.005
0.330,-0.035,-0.005
0.332,0.040,-0.005
0.334,0.085,-0.005
0.336,0.100,-0.005
0.338,0.030,0.000
0.340,0.020,0.005
0.342,-0.035,0.010
0.344,-0.025,0.020
0.346,-0.055,0.025
0.348,-0.030,0.025
0.350,0.010,0.030
0.352,0.040,0.030
0.354,0.110,0.030
0.356,0.120,0.030
0.358,0.110,0.035
0.360,0.045,0.045
0.362,-0.030,0.050
0.364,-0.025,0.060
0.366,0.025,0.070
0.368,0.055,0.070
0.370,0.045,0.070
0.372,0.115,0.065
0.374,0.090,0.060
0.376,0.130,0.050
0.378,0.115,0.045
0.380,0.085,0.040
0.382,-0.005,0.035
0.384,-0.025,0.035
0.386,-0.015,0.040
0.388,0.000,0.045
0.390,0.035,0.050
0.392,0.060,0.050
0.394,0.085,0.050
0.396,0.125,0.045
0.398,0.075,0.035
0.400,0.040,0.025
0.402,-0.050,0.010
0.404,-0.060,0.000
0.406,-0.150,-0.010
0.408,-0.050,-0.025
0.410,-0.055,-0.030
0.412,-0.015,-0.040
0.414,-0.005,-0.045
0.416,-0.040,-0.055
0.418,-0.045,-0.060
0.420,-0.075,-0.065
0.422,-0.140,-0.070
0.424,-0.140,-0.070
0.426,-0.135,-0.070
0.428,-0.135,-0.070
0.430,-0.080,-0.065
0.432,-0.010,-0.060
0.434,0.025,-0.055
0.436,0.000,-0.050
0.438,0.005,-0.050
0.440,-0.070,-0.050
0.442,-0.155,-0.060
0.444,-0.145,-0.070
0.446,-0.215,-0.085
0.448,-0.195,-0.095
0.450,-0.110,-0.105
0.452,-0.045,-0.115
0.454,-0.060,-0.115
0.456,-0.025,-0.115
0.458,-0.080,-0.115
0.460,-0.105,-0.115
0.462,-0.225,-0.115
0.464,-0.235,-0.125
0.466,-0.255,-0.140
0.468,-0.270,-0.160
0.470,-0.230,-0.180
0.472,-0.155,-0.195
0.474,-0.135,-0.195
0.476,-0.110,-0.185
0.478,-0.140,-0.150
0.480,-0.165,-0.090
0.482,-0.145,-0.005
0.484,0.040,0.100
0.486,0.155,0.220
0.488,0.305,0.355
0.490,0.495,0.490
0.492,0.650,0.625
0.494,0.830,0.745
0.496,0.955,0.850
0.498,1.030,0.930
0.500,1.010,0.975
0.502,0.920,0.990
0.504,0.845,0.965
0.506,0.795,0.900
0.508,0.685,0.805
0.510,0.615,0.685
0.512,0.580,0.545
0.514,0.460,0.400
0.516,0.320,0.265
0.518,0.080,0.145
0.520,-0.080,0.045
0.522,-0.145,-0.025
0.524,-0.185,-0.075
0.526,-0.200,-0.110
0.528,-0.180,-0.125
0.530,-0.195,-0.140
0.532,-0.165,-0.155
0.534,-0.145,-0.165
0.536,-0.235,-0.185
0.538,-0.220,-0.200
0.540,-0.270,-0.210
0.542,-0.255,-0.215
0.544,-0.260,-0.215
0.546,-0.315,-0.205
0.548,-0.240,-0.190
0.550,-0.190,-0.170
0.552,-0.140,-0.155
0.554,-0.110,-0.135
0.556,-0.100,-0.125
0.558,-0.165,-0.120
0.560,-0.245,-0.115
0.562,-0.190,-0.110
0.564,-0.215,-0.110
0.566,-0.185,-0.110
0.568,-0.140,-0.105
0.570,-0.110,-0.105
0.572,-0.120,-0.095
0.574,-0.090,-0.090
0.576,-0.115,-0.085
0.578,-0.095,-0.080
0.580,-0.115,-0.075
0.582,-0.155,-0.070
0.584,-0.195,-0.070
0.586,-0.160,-0.065
0.588,-0.190,-0.065
0.590,-0.090,-0.065
0.592,-0.050,-0.060
0.594,-0.050,-0.060
0.596,-0.085,-0.060
0.598,-0.105,-0.060
0.600,-0.125,-0.060
0.602,-0.155,-0.065
0.604,-0.195,-0.065
0.606,-0.155,-0.065
0.608,-0.140,-0.065
0.610,-0.100,-0.065
0.612,-0.065,-0.065
0.614,-0.060,-0.065
0.616,-0.095,-0.060
0.618,-0.080,-0.060
0.620,-0.145,-0.055
0.622,-0.160,-0.050
0.624,-0.180,-0.045
0.626,-0.135,-0.035
0.628,-0.105,-0.030
0.630,-0.075,-0.025
0.632,-0.040,-0.025
0.634,-0.030,-0.025
0.636,-0.055,-0.025
0.638,-0.075,-0.025
0.640,-0.120,-0.030
0.642,-0.160,-0.035
0.644,-0.165,-0.035
0.646,-0.150,-0.035
0.648,-0.115,-0.030
0.650,-0.040,-0.025
0.652,-0.030,-0.020
0.654,-0.005,-0.015
0.656,-0.025,-0.010
0.658,-0.040,0.000
0.660,-0.120,0.000
0.662,-0.165,0.005
0.664,-0.130,0.005
0.666,-0.110,0.005
0.668,-0.140,0.005
0.670,-0.015,0.010
0.672,0.025,0.010
0.674,0.015,0.015
0.676,-0.005,0.020
0.678,-0.010,0.030
0.680,-0.085,0.035
0.682,-0.080,0.045
0.684,-0.100,0.055
0.686,-0.065,0.060
0.688,-0.040,0.065
0.690,0.030,0.065
0.692,0.050,0.065
0.694,0.070,0.060
0.696,0.065,0.060
0.698,-0.030,0.065
0.700,-0.035,0.075
0.702,-0.025,0.085
0.704,-0.030,0.100
0.706,-0.005,0.115
0.708,0.075,0.130
0.710,0.140,0.145
0.712,0.130,0.155
0.714,0.100,0.160
0.716,0.115,0.165
0.718,0.085,0.165
0.720,0.030,0.165
0.722,-0.015,0.170
0.724,0.070,0.180
0.726,0.065,0.190
0.728,0.080,0.200
0.730,0.185,0.210
0.732,0.195,0.220
0.734,0.200,0.230
0.736,0.170,0.230
0.738,0.130,0.230
0.740,0.065,0.225
0.742,0.055,0.220
0.744,0.085,0.220
0.746,0.130,0.220
0.748,0.180,0.220
0.750,0.225,0.230
0.752,0.220,0.235
0.754,0.210,0.245
0.756,0.190,0.250
0.758,0.105,0.250
0.760,0.105,0.250
0.762,0.055,0.245
0.764,0.085,0.235
0.766,0.115,0.225
0.768,0.110,0.210
0.770,0.155,0.200
0.772,0.180,0.190
0.774,0.200,0.180
0.776,0.110,0.175
0.778,0.050,0.165
0.780,-0.040,0.155
0.782,-0.010,0.145
0.784,-0.030,0.130
