'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.270,-0.150
0.002,-0.230,-0.095
0.004,-0.160,-0.060
0.006,-0.150,-0.025
0.008,-0.060,-0.010
0.010,-0.040,-0.005
0.012,-0.030,-0.015
0.014,-0.165,-0.030
0.016,-0.180,-0.050
0.018,-0.285,-0.060
0.020,-0.265,-0.070
0.022,-0.210,-0.070
0.024,-0.165,-0.065
0.026,-0.125,-0.060
0.028,-0.055,-0.050
0.030,-0.045,-0.045
0.032,-0.080,-0.045
0.034,-0.225,-0.045
0.036,-0.255,-0.050
0.038,-0.320,-0.055
0.040,-0.265,-0.060
0.042,-0.185,-0.060
0.044,-0.105,-0.055
0.046,-0.100,-0.050
0.048,-0.020,-0.040
0.050,-0.030,-0.030
0.052,-0.080,-0.025
0.054,-0.170,-0.020
0.056,-0.220,-0.020
0.058,-0.270,-0.025
0.060,-0.275,-0.030
0.062,-0.235,-0.040
0.064,-0.125,-0.045
0.066,-0.095,-0.050
0.068,-0.050,-0.055
0.070,-0.040,-0.055
0.072,-0.100,-0.050
0.074,-0.165,-0.045
0.076,-0.215,-0.040
0.078,-0.265,-0.030
0.080,-0.230,-0.030
0.082,-0.190,-0.030
0.084,-0.120,-0.030
0.086,-0.105,-0.035
0.088,-0.025,-0.045
0.090,-0.010,-0.050
0.092,-0.130,-0.050
0.094,-0.190,-0.050
0.096,-0.195,-0.040
0.098,-0.230,-0.030
0.100,-0.235,-0.020
0.102,-0.195,-0.010
0.104,-0.110,0.000
0.106,0.005,0.005
0.108,0.035,0.010
0.110,-0.010,0.005
0.112,-0.085,0.000
0.114,-0.185,-0.010
0.116,-0.225,-0.015
0.118,-0.290,-0.025
0.120,-0.255,-0.030
0.122,-0.135,-0.035
0.124,-0.065,-0.035
0.126,-0.040,-0.040
0.128,-0.075,-0.040
0.130,-0.130,-0.040
0.132,-0.215,-0.045
0.134,-0.210,-0.050
0.136,-0.190,-0.055
0.138,-0.255,-0.060
0.140,-0.265,-0.065
0.142,-0.200,-0.065
0.144,-0.115,-0.065
0.146,-0.075,-0.065
0.148,-0.045,-0.060
0.150,-0.080,-0.060
0.152,-0.180,-0.060
