'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.360,-0.030
0.002,-0.355,-0.040
0.004,-0.380,-0.045
0.006,-0.380,-0.050
0.008,-0.375,-0.055
0.010,-0.375,-0.055
0.012,-0.375,-0.050
0.014,-0.380,-0.045
0.016,-0.380,-0.040
0.018,-0.370,-0.040
0.020,-0.325,-0.040
0.022,-0.360,-0.045
0.024,-0.360,-0.050
0.026,-0.360,-0.055
0.028,-0.360,-0.055
0.030,-0.405,-0.060
0.032,-0.390,-0.060
0.034,-0.390,-0.055
0.036,-0.380,-0.050
0.038,-0.345,-0.045
0.040,-0.320,-0.040
0.042,-0.345,-0.030
0.044,-0.360,-0.025
0.046,-0.360,-0.025
0.048,-0.360,-0.025
0.050,-0.385,-0.025
0.052,-0.350,-0.025
0.054,-0.355,-0.025
0.056,-0.370,-0.025
0.058,-0.340,-0.025
0.060,-0.320,-0.025
0.062,-0.330,-0.020
0.064,-0.340,-0.015
0.066,-0.345,-0.015
0.068,-0.345,-0.010
0.070,-0.355,-0.010
0.072,-0.335,-0.010
0.074,-0.340,-0.015
0.076,-0.355,-0.020
0.078,-0.350,-0.025
0.080,-0.330,-0.030
0.082,-0.345,-0.035
0.084,-0.345,-0.040
0.086,-0.345,-0.040
0.088,-0.370,-0.035
0.090,-0.395,-0.035
0.092,-0.360,-0.030
0.094,-0.340,-0.025
0.096,-0.365,-0.025
0.098,-0.345,-0.030
0.100,-0.325,-0.030
0.102,-0.330,-0.035
0.104,-0.335,-0.040
0.106,-0.335,-0.045
0.108,-0.350,-0.045
0.110,-0.360,-0.040
0.112,-0.345,-0.035
0.114,-0.345,-0.030
0.116,-0.370,-0.025
0.118,-0.340,-0.020
0.120,-0.330,-0.020
0.122,-0.325,-0.020
0.124,-0.325,-0.020
0.126,-0.325,-0.020
0.128,-0.375,-0.025
0.130,-0.380,-0.025
0.132,-0.345,-0.030
0.134,-0.350,-0.025
0.136,-0.355,-0.025
0.138,-0.330,-0.020
0.140,-0.340,-0.020
0.142,-0.345,-0.020
0.144,-0.345,-0.020
0.146,-0.340,-0.025
0.148,-0.375,-0.025
0.150,-0.370,-0.030
0.152,-0.360,-0.030
0.154,-0.340,-0.035
0.156,-0.345,-0.035
0.158,-0.325,-0.030
0.160,-0.320,-0.030
0.162,-0.335,-0.030
0.164,-0.335,-0.025
0.166,-0.330,-0.025
0.168,-0.370,-0.025
0.170,-0.365,-0.025
0.172,-0.335,-0.025
0.174,-0.310,-0.025
