'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.095,0.040
0.002,0.090,0.040
0.004,0.100,0.025
0.006,0.075,0.010
0.008,0.185,-0.015
0.010,0.020,-0.040
0.012,-0.065,-0.065
0.014,-0.050,-0.080
0.016,-0.220,-0.085
0.018,-0.055,-0.075
0.020,-0.040,-0.055
0.022,0.030,-0.030
0.024,0.285,-0.005
0.026,0.235,0.010
0.028,0.095,0.015
0.030,-0.045,0.010
0.032,0.025,-0.010
0.034,-0.130,-0.030
0.036,-0.135,-0.045
0.038,-0.015,-0.055
0.040,0.045,-0.055
0.042,0.065,-0.040
0.044,0.125,-0.020
0.046,0.215,0.000
0.048,0.215,0.020
0.050,0.065,0.035
0.052,0.025,0.040
0.054,-0.125,0.040
0.056,0.045,0.030
0.058,0.040,0.020
0.060,0.055,0.005
0.062,0.105,-0.005
0.064,0.170,-0.015
0.066,0.110,-0.025
0.068,0.125,-0.030
0.070,0.010,-0.035
0.072,0.005,-0.040
0.074,-0.110,-0.040
0.076,-0.105,-0.035
0.078,-0.110,-0.025
0.080,0.035,-0.015
0.082,0.185,0.000
0.084,0.235,0.020
0.086,0.280,0.035
0.088,0.155,0.050
0.090,0.155,0.065
0.092,0.070,0.070
0.094,-0.115,0.075
0.096,0.040,0.080
0.098,0.025,0.080
0.100,0.125,0.080
0.102,0.285,0.085
0.104,0.410,0.085
0.106,0.215,0.085
0.108,0.240,0.085
0.110,0.140,0.075
0.112,-0.030,0.060
0.114,-0.070,0.040
0.116,-0.010,0.020
0.118,-0.050,0.000
0.120,0.075,-0.020
0.122,0.110,-0.035
0.124,0.225,-0.040
0.126,0.165,-0.040
0.128,-0.030,-0.035
0.130,-0.010,-0.030
0.132,-0.065,-0.020
0.134,-0.025,-0.015
0.136,-0.005,-0.020
0.138,0.060,-0.025
0.140,0.070,-0.040
0.142,0.015,-0.055
0.144,0.065,-0.065
0.146,0.060,-0.075
0.148,0.125,-0.075
0.150,-0.050,-0.070
0.152,-0.125,-0.060
0.154,-0.125,-0.045
0.156,0.035,-0.035
0.158,-0.015,-0.030
0.160,-0.020,-0.030
0.162,0.080,-0.035
0.164,0.210,-0.045
0.166,0.090,-0.060
0.168,0.060,-0.075
0.170,-0.020,-0.085
0.172,-0.180,-0.095
0.174,-0.185,-0.095
0.176,-0.120,-0.090
0.178,-0.045,-0.080
0.180,-0.005,-0.075
0.182,0.140,-0.070
0.184,0.180,-0.070
0.186,0.065,-0.075
0.188,-0.045,-0.075
0.190,0.005,-0.080
0.192,-0.110,-0.085
0.194,-0.220,-0.080
0.196,-0.150,-0.070
0.198,-0.050,-0.055
0.200,0.025,-0.040
0.202,0.210,-0.020
0.204,0.280,-0.005
0.206,0.285,0.000
0.208,0.090,0.005
0.210,0.015,-0.005
0.212,-0.075,-0.020
0.214,-0.085,-0.040
0.216,-0.185,-0.065
0.218,-0.125,-0.085
0.220,-0.115,-0.105
0.222,0.140,-0.115
0.224,0.215,-0.120
0.226,0.125,-0.115
0.228,-0.075,-0.100
0.230,-0.100,-0.090
0.232,-0.195,-0.075
0.234,-0.150,-0.065
0.236,-0.060,-0.060
0.238,-0.030,-0.055
0.240,0.075,-0.055
0.242,0.205,-0.055
0.244,0.160,-0.045
0.246,0.135,-0.020
0.248,0.015,0.015
0.250,0.130,0.070
0.252,0.015,0.140
0.254,0.115,0.225
0.256,0.275,0.320
0.258,0.485,0.410
0.260,0.670,0.495
0.262,0.840,0.565
0.264,0.955,0.615
0.266,0.875,0.640
0.268,0.715,0.645
0.270,0.525,0.620
0.272,0.325,0.580
0.274,0.400,0.515
0.276,0.515,0.440
0.278,0.520,0.355
0.280,0.445,0.265
0.282,0.455,0.180
0.284,0.165,0.100
0.286,0.065,0.030
0.288,0.010,-0.025
0.290,0.030,-0.065
0.292,-0.195,-0.090
0.294,-0.215,-0.105
