'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.200,-0.190
0.002,0.295,-0.085
0.004,0.385,-0.010
0.006,0.500,0.050
0.008,0.640,0.085
0.010,0.500,0.090
0.012,0.545,0.075
0.014,0.390,0.045
0.016,0.340,0.015
0.018,0.245,-0.010
0.020,0.330,-0.020
0.022,0.285,-0.015
0.024,0.445,-0.005
0.026,0.415,0.015
0.028,0.615,0.035
0.030,0.465,0.050
0.032,0.385,0.060
0.034,0.625,0.060
0.036,0.360,0.060
0.038,0.270,0.060
0.040,0.320,0.060
0.042,0.425,0.065
0.044,0.515,0.075
0.046,0.565,0.090
0.048,0.705,0.100
0.050,0.700,0.115
0.052,0.590,0.125
0.054,0.465,0.130
0.056,0.290,0.135
0.058,0.295,0.135
0.060,0.425,0.140
0.062,0.550,0.140
0.064,0.600,0.145
0.066,0.720,0.155
0.068,0.810,0.160
0.070,0.650,0.165
0.072,0.600,0.170
0.074,0.535,0.175
0.076,0.360,0.175
0.078,0.395,0.175
0.080,0.395,0.175
0.082,0.535,0.175
0.084,0.615,0.170
0.086,0.790,0.165
0.088,0.835,0.150
0.090,0.600,0.135
0.092,0.530,0.115
0.094,0.415,0.095
0.096,0.200,0.080
0.098,0.275,0.060
0.100,0.335,0.050
0.102,0.410,0.045
0.104,0.580,0.040
0.106,0.680,0.035
0.108,0.530,0.025
0.110,0.515,0.015
0.112,0.420,0.000
0.114,0.265,-0.020
0.116,0.050,-0.035
0.118,0.175,-0.050
0.120,0.295,-0.060
0.122,0.415,-0.060
0.124,0.385,-0.055
0.126,0.515,-0.040
0.128,0.520,-0.025
0.130,0.450,-0.015
0.132,0.440,-0.005
0.134,0.375,-0.005
0.136,0.140,-0.015
0.138,0.185,-0.030
0.140,0.275,-0.050
0.142,0.485,-0.060
0.144,0.405,-0.070
0.146,0.360,-0.065
0.148,0.320,-0.055
0.150,0.480,-0.040
0.152,0.325,-0.025
0.154,0.425,-0.015
0.156,0.270,-0.010
0.158,0.200,-0.015
0.160,0.315,-0.030
0.162,0.315,-0.050
0.164,0.390,-0.075
0.166,0.410,-0.090
0.168,0.220,-0.105
0.170,0.335,-0.110
0.172,0.435,-0.110
0.174,0.290,-0.100
0.176,0.170,-0.085
0.178,0.170,-0.070
0.180,0.220,-0.060
0.182,0.375,-0.045
0.184,0.295,-0.040
0.186,0.490,-0.030
0.188,0.560,-0.025
0.190,0.500,-0.020
0.192,0.320,-0.020
0.194,0.450,-0.020
0.196,0.255,-0.025
0.198,0.025,-0.030
0.200,0.220,-0.030
0.202,0.365,-0.035
0.204,0.460,-0.035
0.206,0.535,-0.035
0.208,0.650,-0.030
0.210,0.450,-0.020
0.212,0.330,-0.015
0.214,0.205,-0.010
0.216,0.175,-0.005
0.218,0.280,-0.010
0.220,0.310,-0.020
0.222,0.385,-0.030
0.224,0.355,-0.045
0.226,0.525,-0.055
0.228,0.495,-0.065
0.230,0.435,-0.070
0.232,0.270,-0.070
0.234,0.250,-0.065
0.236,0.050,-0.060
0.238,0.245,-0.060
0.240,0.260,-0.055
0.242,0.435,-0.050
0.244,0.385,-0.050
0.246,0.460,-0.045
0.248,0.530,-0.040
0.250,0.460,-0.035
0.252,0.320,-0.025
0.254,0.275,-0.015
0.256,0.215,-0.010
0.258,0.330,-0.005
0.260,0.355,0.000
0.262,0.310,0.000
0.264,0.395,-0.005
0.266,0.555,-0.005
0.268,0.540,-0.010
0.270,0.450,-0.005
