'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.190,-0.115
0.002,-0.220,-0.085
0.004,-0.205,-0.060
0.006,-0.145,-0.035
0.008,-0.075,-0.015
0.010,0.005,0.005
0.012,0.045,0.015
0.014,0.045,0.020
0.016,-0.010,0.020
0.018,-0.095,0.010
0.020,-0.175,0.000
0.022,-0.205,-0.010
0.024,-0.200,-0.020
0.026,-0.145,-0.025
0.028,-0.065,-0.020
0.030,0.015,-0.015
0.032,0.060,-0.010
0.034,0.065,0.000
0.036,0.000,0.010
0.038,-0.085,0.015
0.040,-0.175,0.015
0.042,-0.210,0.010
0.044,-0.190,0.005
0.046,-0.145,-0.005
0.048,-0.050,-0.015
0.050,0.035,-0.020
0.052,0.070,-0.020
0.054,0.050,-0.020
0.056,-0.015,-0.010
0.058,-0.095,-0.005
0.060,-0.180,0.005
0.062,-0.195,0.010
0.064,-0.180,0.020
0.066,-0.115,0.020
0.068,-0.010,0.025
0.070,0.050,0.025
0.072,0.080,0.025
0.074,0.055,0.025
0.076,0.000,0.020
0.078,-0.100,0.015
0.080,-0.165,0.015
0.082,-0.185,0.010
0.084,-0.190,0.005
0.086,-0.130,0.000
0.088,-0.025,-0.005
0.090,0.035,-0.005
0.092,0.070,-0.005
0.094,0.060,-0.005
0.096,-0.010,0.000
0.098,-0.125,0.000
0.100,-0.190,0.005
0.102,-0.205,0.005
0.104,-0.165,0.005
0.106,-0.115,0.005
0.108,-0.005,0.005
0.110,0.055,0.000
0.112,0.060,0.005
0.114,0.040,0.005
0.116,-0.020,0.010
0.118,-0.115,0.015
0.120,-0.180,0.020
0.122,-0.205,0.020
0.124,-0.190,0.020
0.126,-0.120,0.020
0.128,-0.015,0.015
0.130,0.065,0.010
0.132,0.070,0.000
0.134,0.025,-0.005
0.136,-0.040,-0.010
0.138,-0.130,-0.010
0.140,-0.190,-0.010
0.142,-0.215,-0.005
0.144,-0.175,0.000
0.146,-0.120,0.005
0.148,-0.015,0.005
0.150,0.045,0.005
0.152,0.060,0.000
0.154,0.025,0.000
0.156,-0.035,-0.005
0.158,-0.140,-0.010
0.160,-0.195,-0.010
0.162,-0.200,-0.010
0.164,-0.165,-0.010
0.166,-0.130,-0.005
0.168,-0.010,-0.005
0.170,0.040,-0.005
0.172,0.055,-0.005
0.174,0.010,-0.010
0.176,-0.035,-0.015
0.178,-0.160,-0.020
0.180,-0.190,-0.020
0.182,-0.220,-0.015
0.184,-0.175,-0.015
0.186,-0.120,-0.005
0.188,0.000,0.000
0.190,0.050,0.000
0.192,0.070,0.000
0.194,0.020,0.000
0.196,-0.035,-0.010
0.198,-0.150,-0.015
0.200,-0.200,-0.020
0.202,-0.205,-0.025
0.204,-0.165,-0.025
0.206,-0.110,-0.020
0.208,0.010,-0.015
0.210,0.055,-0.005
0.212,0.050,0.000
0.214,0.020,0.000
0.216,-0.060,0.000
0.218,-0.160,-0.005
0.220,-0.205,-0.010
0.222,-0.215,-0.015
0.224,-0.170,-0.020
0.226,-0.115,-0.025
0.228,0.005,-0.025
0.230,0.055,-0.025
0.232,0.055,-0.020
0.234,0.015,-0.020
0.236,-0.050,-0.015
0.238,-0.175,-0.015
0.240,-0.210,-0.015
0.242,-0.225,-0.015
0.244,-0.165,-0.015
0.246,-0.110,-0.015
0.248,0.005,-0.010
0.250,0.050,-0.010
0.252,0.050,-0.010
0.254,-0.005,-0.010
0.256,-0.075,-0.010
0.258,-0.175,-0.015
0.260,-0.215,-0.020
0.262,-0.210,-0.020
0.264,-0.160,-0.020
0.266,-0.085,-0.020
0.268,0.015,-0.015
0.270,0.055,-0.010
0.272,0.050,-0.010
0.274,-0.015,-0.005
0.276,-0.065,-0.005
0.278,-0.170,-0.010
0.280,-0.220,-0.010
0.282,-0.215,-0.015
0.284,-0.150,-0.020
0.286,-0.065,-0.025
0.288,0.015,-0.025
0.290,0.060,-0.025
0.292,0.060,-0.020
0.294,0.015,-0.015
0.296,-0.065,-0.010
0.298,-0.155,0.000
0.300,-0.180,0.005
0.302,-0.180,0.005
0.304,-0.120,0.010
0.306,-0.050,0.010
0.308,0.035,0.010
0.310,0.085,0.010
0.312,0.085,0.010
0.314,0.010,0.010
0.316,-0.065,0.010
0.318,-0.145,0.010
0.320,-0.190,0.005
0.322,-0.180,0.005
0.324,-0.115,0.005
0.326,-0.010,0.005
0.328,0.040,0.005
0.330,0.090,0.010
0.332,0.065,0.010
0.334,0.010,0.010
0.336,-0.085,0.010
0.338,-0.180,0.010
0.340,-0.215,0.005
0.342,-0.200,0.000
0.344,-0.120,-0.005
0.346,-0.055,-0.015
0.348,0.035,-0.020
0.350,0.065,-0.030
0.352,0.045,-0.035
0.354,-0.025,-0.035
0.356,-0.115,-0.035
0.358,-0.185,-0.035
0.360,-0.215,-0.035
0.362,-0.225,-0.030
0.364,-0.160,-0.030
0.366,-0.055,-0.030
0.368,0.005,-0.030
0.370,0.050,-0.030
0.372,0.020,-0.030
0.374,-0.030,-0.030
0.376,-0.130,-0.030
0.378,-0.210,-0.030
0.380,-0.240,-0.025
0.382,-0.205,-0.025
