'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,0.415,-0.025
0.002,0.400,-0.025
0.004,0.420,-0.025
0.006,0.430,-0.025
0.008,0.415,-0.025
0.010,0.425,-0.030
0.012,0.405,-0.030
0.014,0.400,-0.030
0.016,0.425,-0.030
0.018,0.445,-0.030
0.020,0.415,-0.030
0.022,0.420,-0.030
0.024,0.405,-0.025
0.026,0.380,-0.025
0.028,0.390,-0.025
0.030,0.415,-0.020
0.032,0.425,-0.020
0.034,0.430,-0.015
0.036,0.430,-0.015
0.038,0.425,-0.015
0.040,0.415,-0.010
0.042,0.450,-0.010
0.044,0.435,-0.005
0.046,0.415,-0.005
0.048,0.410,-0.005
0.050,0.405,-0.005
0.052,0.395,-0.010
0.054,0.400,-0.015
0.056,0.385,-0.025
0.058,0.435,-0.030
0.060,0.435,-0.040
0.062,0.400,-0.045
0.064,0.425,-0.045
0.066,0.415,-0.045
0.068,0.370,-0.040
0.070,0.370,-0.030
0.072,0.400,-0.025
0.074,0.410,-0.020
0.076,0.475,-0.015
0.078,0.480,-0.015
0.080,0.425,-0.015
0.082,0.400,-0.020
0.084,0.390,-0.025
0.086,0.420,-0.035
0.088,0.400,-0.040
0.090,0.395,-0.040
0.092,0.410,-0.045
0.094,0.400,-0.045
0.096,0.410,-0.040
0.098,0.410,-0.040
0.100,0.395,-0.035
0.102,0.410,-0.035
0.104,0.445,-0.035
0.106,0.420,-0.035
0.108,0.405,-0.035
0.110,0.395,-0.040
0.112,0.360,-0.040
0.114,0.385,-0.040
0.116,0.405,-0.040
0.118,0.425,-0.040
0.120,0.430,-0.040
0.122,0.445,-0.045
0.124,0.405,-0.045
0.126,0.415,-0.045
0.128,0.410,-0.050
0.130,0.415,-0.050
0.132,0.370,-0.050
0.134,0.405,-0.050
0.136,0.435,-0.045
0.138,0.435,-0.045
0.140,0.390,-0.040
0.142,0.385,-0.040
0.144,0.425,-0.040
0.146,0.420,-0.040
0.148,0.405,-0.045
0.150,0.380,-0.050
0.152,0.390,-0.055
0.154,0.415,-0.055
0.156,0.435,-0.055
0.158,0.395,-0.055
0.160,0.415,-0.055
0.162,0.435,-0.050
0.164,0.450,-0.045
0.166,0.430,-0.045
0.168,0.410,-0.040
0.170,0.410,-0.040
0.172,0.380,-0.045
0.174,0.375,-0.045
0.176,0.365,-0.050
0.178,0.420,-0.050
0.180,0.430,-0.050
0.182,0.395,-0.050
0.184,0.430,-0.050
0.186,0.415,-0.050
0.188,0.395,-0.055
0.190,0.380,-0.055
0.192,0.375,-0.060
0.194,0.395,-0.060
0.196,0.440,-0.065
0.198,0.405,-0.065
0.200,0.400,-0.065
0.202,0.365,-0.060
0.204,0.425,-0.055
0.206,0.405,-0.050
0.208,0.415,-0.045
0.210,0.400,-0.040
0.212,0.395,-0.040
0.214,0.380,-0.040
0.216,0.440,-0.045
0.218,0.425,-0.050
0.220,0.445,-0.055
0.222,0.420,-0.055
0.224,0.425,-0.060
0.226,0.420,-0.055
0.228,0.415,-0.055
0.230,0.425,-0.050
0.232,0.420,-0.050
0.234,0.385,-0.050
0.236,0.405,-0.055
0.238,0.440,-0.060
0.240,0.400,-0.060
0.242,0.365,-0.065
0.244,0.420,-0.070
0.246,0.385,-0.075
0.248,0.390,-0.080
0.250,0.390,-0.080
0.252,0.385,-0.085
0.254,0.400,-0.085
0.256,0.415,-0.085
0.258,0.425,-0.090
0.260,0.425,-0.085
0.262,0.420,-0.085
0.264,0.410,-0.080
0.266,0.385,-0.075
0.268,0.335,-0.070
0.270,0.380,-0.065
0.272,0.390,-0.065
0.274,0.405,-0.065
0.276,0.420,-0.070
0.278,0.390,-0.075
0.280,0.410,-0.080
0.282,0.405,-0.085
0.284,0.405,-0.085
0.286,0.370,-0.080
0.288,0.380,-0.070
0.290,0.430,-0.060
0.292,0.430,-0.050
0.294,0.425,-0.040
0.296,0.425,-0.035
0.298,0.420,-0.030
0.300,0.405,-0.035
0.302,0.410,-0.045
0.304,0.440,-0.050
0.306,0.410,-0.060
0.308,0.425,-0.070
0.310,0.430,-0.070
0.312,0.415,-0.070
0.314,0.430,-0.065
0.316,0.430,-0.060
0.318,0.405,-0.050
0.320,0.410,-0.045
0.322,0.420,-0.040
0.324,0.425,-0.040
0.326,0.425,-0.040
0.328,0.460,-0.045
0.330,0.445,-0.050
0.332,0.420,-0.055
0.334,0.420,-0.060
0.336,0.405,-0.060
0.338,0.420,-0.060
0.340,0.420,-0.060
0.342,0.410,-0.060
