'Elapsed time','ECG I','ECG I filtered'
'seconds','mV','mV'
0.000,-0.105,-0.045
0.002,-0.100,-0.035
0.004,-0.060,-0.025
0.006,-0.045,-0.020
0.008,-0.050,-0.020
0.010,-0.060,-0.015
0.012,-0.090,-0.015
0.014,-0.125,-0.020
0.016,-0.110,-0.020
0.018,-0.140,-0.025
0.020,-0.095,-0.025
0.022,-0.070,-0.025
0.024,-0.030,-0.025
0.026,-0.070,-0.025
0.028,-0.050,-0.025
0.030,-0.070,-0.020
0.032,-0.105,-0.020
0.034,-0.110,-0.020
0.036,-0.160,-0.025
0.038,-0.115,-0.025
0.040,-0.090,-0.025
0.042,-0.045,-0.020
0.044,-0.040,-0.020
0.046,-0.030,-0.015
0.048,-0.040,-0.005
0.050,-0.075,0.000
0.052,-0.065,0.005
0.054,-0.105,0.005
0.056,-0.115,0.005
0.058,-0.120,0.000
0.060,-0.095,-0.005
0.062,-0.085,-0.010
0.064,-0.065,-0.015
0.066,-0.020,-0.020
0.068,-0.010,-0.020
0.070,-0.040,-0.020
0.072,-0.095,-0.020
0.074,-0.145,-0.015
0.076,-0.115,-0.010
0.078,-0.130,-0.010
0.080,-0.095,-0.010
0.082,-0.065,-0.010
0.084,-0.020,-0.010
0.086,-0.005,-0.010
0.088,-0.040,-0.010
0.090,-0.040,-0.010
0.092,-0.085,-0.010
0.094,-0.130,-0.005
0.096,-0.095,-0.005
0.098,-0.120,-0.005
0.100,-0.085,-0.005
0.102,-0.075,-0.010
0.104,-0.030,-0.015
0.106,-0.005,-0.020
0.108,-0.025,-0.025
0.110,-0.055,-0.025
0.112,-0.105,-0.020
0.114,-0.135,-0.015
0.116,-0.110,-0.010
0.118,-0.095,-0.005
0.120,-0.095,0.000
0.122,-0.065,0.000
0.124,-0.010,0.000
0.126,-0.005,0.000
0.128,-0.035,-0.005
0.130,-0.065,-0.010
0.132,-0.085,-0.015
0.134,-0.120,-0.020
0.136,-0.120,-0.020
0.138,-0.110,-0.020
0.140,-0.120,-0.020
0.142,-0.055,-0.015
0.144,-0.010,-0.015
0.146,0.020,-0.010
0.148,0.005,-0.010
0.150,-0.030,-0.005
0.152,-0.085,-0.005
0.154,-0.120,-0.005
0.156,-0.115,-0.005
0.158,-0.080,-0.005
0.160,-0.065,-0.005
0.162,-0.045,-0.005
0.164,-0.025,0.000
0.166,0.010,0.000
0.168,-0.010,0.000
0.170,-0.025,0.000
0.172,-0.080,0.000
0.174,-0.115,0.000
0.176,-0.115,-0.005
0.178,-0.090,-0.005
0.180,-0.070,-0.005
0.182,-0.030,-0.005
0.184,-0.010,-0.005
0.186,0.000,-0.005
0.188,-0.015,-0.005
0.190,-0.035,-0.005
0.192,-0.075,0.000
0.194,-0.095,0.000
0.196,-0.090,0.000
0.198,-0.090,0.000
0.200,-0.095,0.005
0.202,-0.030,0.005
0.204,-0.015,0.005
0.206,-0.010,0.005
0.208,-0.030,0.005
0.210,-0.030,0.005
0.212,-0.070,0.005
0.214,-0.070,0.005
0.216,-0.095,0.005
0.218,-0.110,0.010
0.220,-0.045,0.010
0.222,-0.020,0.015
0.224,-0.015,0.015
0.226,0.025,0.015
0.228,-0.025,0.010
0.230,-0.025,0.005
0.232,-0.085,-0.005
0.234,-0.115,-0.015
0.236,-0.120,-0.025
0.238,-0.080,-0.030
0.240,-0.085,-0.035
0.242,-0.060,-0.035
0.244,-0.040,-0.030
0.246,-0.030,-0.025
0.248,0.015,-0.020
0.250,-0.010,-0.015
0.252,-0.080,-0.010
0.254,-0.105,-0.010
0.256,-0.110,-0.010
0.258,-0.085,-0.015
0.260,-0.095,-0.015
0.262,-0.040,-0.020
0.264,-0.030,-0.020
0.266,-0.020,-0.020
0.268,-0.015,-0.020
0.270,-0.050,-0.015
0.272,-0.095,-0.015
0.274,-0.105,-0.010
0.276,-0.120,-0.010
0.278,-0.095,-0.010
0.280,-0.080,-0.010
0.282,-0.030,-0.015
0.284,-0.020,-0.015
0.286,0.000,-0.015
0.288,-0.020,-0.015
0.290,-0.075,-0.015
0.292,-0.090,-0.015
0.294,-0.100,-0.015
0.296,-0.130,-0.015
0.298,-0.065,-0.020
0.300,-0.105,-0.025
0.302,-0.035,-0.030
0.304,-0.010,-0.030
0.306,-0.020,-0.035
0.308,-0.045,-0.035
0.310,-0.055,-0.030
0.312,-0.120,-0.025
0.314,-0.105,-0.025
0.316,-0.105,-0.020
0.318,-0.100,-0.015
0.320,-0.065,-0.015
0.322,-0.035,-0.015
0.324,-0.035,-0.020
0.326,-0.020,-0.020
0.328,-0.030,-0.025
