0.626463144,311
0.659218525,299
0.693387137,320
0.72667552,306
0.761436964,294
0.805624441,320
0.824454655,308
0.871140878,287
0.922472172,307
0.939117544,311
0.965212923,285
0.99227065,306
1.036043904,322
1.054210714,294
1.076733031,302
1.104865155,317
1.130689609,290
1.15829681,281
1.216726783,307
1.234357525,298
1.410147111,291
1.457373899,314
1.513401336,307
1.53549082,287
1.58597529,312
1.63303604,321
1.654747991,296
1.701595759,305
1.742486757,315
1.766352403,286
1.796654086,303
1.842960938,325
1.880078735,303
1.917458721,300
1.957606607,322
2.024376627,305
2.066673927,291
2.082056057,319
2.109999699,324
2.155215243,300
2.179058759,324
2.209552778,331
2.260748911,305
2.290704841,324
2.34244806,336
2.386101758,314
2.429999152,318
2.451647632,337
2.504196582,323
2.525852818,316
2.579429434,342
2.622006709,330
2.640300387,316
2.666113564,347
2.691345625,353
2.720813733,327
2.747344316,352
2.777764844,357
2.809075904,325
2.834722799,343
2.878932483,359
2.915160633,324
2.976156269,331
3.023574675,349
3.04092091,323
3.066992218,321
3.092985635,341
3.119003092,320
3.146781287,303
3.17442799,324
3.203619185,324
3.234730969,303
3.261555778,332
3.293576531,330
3.343239552,292
3.382197379,318
3.419492275,384
3.438481361,429
3.503195994,521
3.546138924,609
3.570359464,588
3.599033505,513
3.655320185,423
3.697360692,326
3.72573777,285
3.758544411,324
3.809964031,333
3.836575235,297
3.860088511,314
3.905129648,325
3.925091489,299
3.951982644,312
3.997545683,332
4.041360597,299
4.082702567,309
4.120989381,339
4.159027886,316
4.178228752,302
4.223043431,328
4.268169451,336
4.305210614,328
4.324853434,348
4.369260019,343
4.410091053,322
4.428637304,362
4.471737412,379
4.514512037,337
4.558698465,355
4.600440364,372
4.650601564,341
4.669685065,351
4.711085167,380
4.728641222,358
4.784982974,352
4.80269891,383
4.826526921,373
4.851603892,358
4.877592818,391
4.904989674,391
4.952106019,364
4.972528311,401
5.000229063,421
5.030644181,391
5.056807259,409
5.081851729,431
5.128291069,404
5.167611204,406
5.203702163,436
5.241290666,406
5.279595217,399
5.303624341,427
5.353176932,405
5.395194876,372
5.41607494,397
5.448348551,383
5.47589676,334
5.527620833,352
5.552443043,358
5.581331884,313
5.628353478,326
5.669396857,337
5.708489832,303
5.748888665,306
5.790291093,335
5.830426599,310
5.849523482,298
5.894234717,329
5.931645086,311
5.951722897,295
5.97874195,325
6.029424946,323
6.068836467,292
6.085971698,318
6.132003377,325
6.152053465,290
6.196553717,320
6.21581105,351
6.259702595,311
6.298665884,306
6.336748219,327
6.355016365,311
6.378691476,312
6.406423633,345
6.451979902,324
6.500606902,294
6.521832383,326
6.545927752,327
6.590722299,299
6.62714319,326
6.644806813,337
6.669416641,303
6.692450649,322
6.737416137,341
6.753068414,308
6.776117959,307
6.803391421,338
6.847464775,316
6.863357328,306
6.888425796,345
6.912665603,333
6.938033757,306
6.962084182,336
7.007786011,338
7.026288688,306
7.051860346,328
7.076160577,340
7.11983012,300
7.156357612,322
7.19286976,347
7.228736818,311
7.246388312,313
7.271976429,347
7.298272731,324
7.325222139,311
7.353468045,346
7.379728659,337
7.40859785,318
7.435265814,343
7.464692308,345
7.496304193,314
7.522695939,329
7.551170834,337
7.59556187,306
7.631572664,318
7.649562071,332
7.678015621,301
7.724472183,299
7.762106138,323
7.801959186,308
7.818793264,295
7.864405308,321
7.884706549,306
7.928733037,279
7.963050682,307
8.000784644,312
8.042391894,288
8.079356329,306
8.116005752,312
8.154947711,282
8.176399072,338
8.209825907,430
8.258460157,480
8.294261184,554
8.310757955,599
8.354707834,529
8.389089624,394
8.408718321,319
8.452473564,295
8.493835378,275
8.532576747,307
8.55712476,319
8.581507756,289
8.606584602,299
8.655265028,317
8.673515518,291
8.699302832,300
8.72657733,327
8.752184816,302
8.774373502,299
8.803973384,336
8.846212981,322
8.881372127,302
8.900301001,331
8.924796538,327
8.953403344,312
8.978522738,335
9.008390082,341
9.035982627,309
9.061369654,329
9.089002968,348
9.114083783,319
9.142811484,330
9.170120521,350
9.213363024,330
9.247652703,334
9.269090719,360
9.29590659,346
9.339556009,340
9.362250767,368
9.3885118,356
9.414571696,333
9.458578854,373
9.495611203,383
9.530885969,355
9.566841633,373
9.599234783,392
9.633036668,363
9.649370588,380
9.67517401,407
9.717899476,380
9.759815263,377
9.794138338,409
9.831183889,390
9.849868458,375
9.874744197,396
9.89746962,383
9.922642717,348
9.948410894,356
9.974010248,349
10.02334632,319
10.04114342,329
10.08324685,335
10.11919161,295
10.15989494,292
10.18120323,306
10.2071936,281
10.25213921,283
10.28898619,321
10.32288023,304
10.35795756,287
10.37596761,321
10.40255309,314
10.42905733,289
10.47328352,318
10.51274873,322
10.53216656,296
10.56013236,318
10.60337232,335
10.64107905,293
10.66115314,300
10.7086119,325
10.74547216,304
10.77999515,303
10.79921075,330
10.8223506,313
10.865467,303
10.88349679,327
10.92846757,317
10.94678711,295
10.98846032,312
11.02806848,318
11.06409421,291
11.10003208,311
11.11793778,326
11.14256073,296
11.18857462,308
11.20826847,329
11.27045581,301
11.30634596,298
11.32438819,330
11.37030496,310
11.4061886,292
11.44352797,321
11.4797429,318
11.49889877,293
11.52583558,314
11.54972416,326
11.57549358,292
11.62146577,308
11.64396582,328
11.67079466,303
11.69985113,305
11.72574247,326
11.74879236,304
11.7739364,295
11.79813958,320
11.82485449,310
11.99677936,299
12.1930465,332
12.23327394,320
12.25318693,290
12.27773893,317
12.32353253,327
12.35945147,305
12.37883121,327
12.42215258,347
12.43976069,312
12.57335526,317
12.62624894,336
12.64833504,316
12.69698653,314
12.73559964,339
12.7729984,322
12.79407259,299
12.8244664,320
12.85230459,317
12.90335527,300
12.94794609,317
12.99144255,322
13.01314448,290
13.06318784,310
13.10043614,327
13.14083161,301
13.17619206,303
13.21860161,336
13.25867766,352
13.2803762,412
13.3308349,524
13.37782848,585
13.39959124,577
13.44878814,547
13.46759524,430
13.50120041,299
13.55343963,302
13.57320835,322
13.61980736,304
13.64300387,323
13.68759541,337
13.72589085,308
13.76408741,313
13.80234944,332
13.83869763,309
13.8741914,313
13.89311744,344
13.91927177,331
13.96554809,310
14.00752069,332
14.04492688,331
14.06434211,311
14.10901419,334
14.12811451,340
14.15319961,306
14.17973889,322
14.20770021,349
14.27042819,322
14.30683932,322
14.3305492,357
14.37559166,336
14.39419183,322
14.43658926,355
14.47439084,346
14.50088243,326
14.52952519,350
14.58214125,356
14.60047598,338
14.6292454,363
14.67321031,373
14.69129457,346
14.71795261,363
14.74481993,387
14.77227572,365
14.79875285,375
14.8269894,406
14.86927599,384
14.90644349,381
14.92360224,410
14.96965814,398
14.9908622,383
15.01706726,412
15.04348087,404
15.07032532,365
15.09647509,380
15.14387354,389
15.18208356,345
15.20373639,348
15.24690441,350
15.28667273,313
15.30380989,310
15.34043258,326
15.38738714,309
15.40760598,300
15.43686488,319
15.49001448,304
15.53172283,281
15.55249657,309
15.57793021,313
15.65128618,289
15.66879846,311
15.71894669,315
15.74117167,286
15.76973249,296
15.80242011,318
15.83153815,299
15.87681028,298
15.91443158,326
15.95303661,297
15.9907393,279
16.0307768,316
16.07427504,312
16.09570755,284
16.14695231,311
16.18956005,314
16.21407539,286
16.26234657,302
16.28283231,315
16.33460625,287
16.37125558,299
16.41344378,323
16.45755237,298
16.47858842,288
16.52633129,311
16.56654021,300
16.60867162,293
16.64776183,323
16.66481735,308
16.68948036,285
16.71427678,308
16.75962467,310
16.77772836,281
16.82407782,307
16.84090797,324
16.88484996,297
16.90151752,302
16.9246325,324
16.9514951,304
16.97636841,307
17.00568054,340
17.03061585,314
17.05765421,303
17.08229426,343
17.11035872,334
17.13733896,312
17.16454652,347
17.19053536,350
17.21975447,321
17.24511043,354
17.27235456,371
17.29858729,330
17.32402132,344
17.3485473,371
17.37225074,332
17.39663686,331
17.4399589,369
17.47879428,340
17.50107698,315
17.52981783,348
17.56133767,337
17.58702062,307
17.61146344,343
17.63892315,343
17.66290663,309
17.6877682,335
17.73087366,352
17.76728823,312
17.78507411,319
17.81010271,350
17.83656766,350
17.86259483,410
17.90972147,517
17.92668058,567
17.95443763,577
17.97929129,563
18.02586627,439
18.04544371,314
18.07021455,319
18.11532718,329
18.13431387,304
18.15878366,331
18.18820194,346
18.2189381,308
18.24658176,321
18.27428942,344
18.30150159,306
18.32981734,306
18.35641668,339
18.38473414,319
18.43252874,306
18.45127066,342
18.49712496,333
18.51754411,305
18.56475717,339
18.58334337,348
18.62779848,310
18.67225801,335
18.69097326,357
18.733929,317
18.75404024,327
18.79943594,361
18.82030163,330
18.84518994,324
18.8733347,361
18.89974981,344
18.932271,329
18.96103203,372
19.00659839,368
19.04461398,334
19.0832096,368
19.10142027,379
19.14701516,342
19.16728539,373
19.21051364,404
19.24766942,370
19.28668226,387
19.32359024,415
19.36202172,381
19.39855539,383
19.45209914,420
19.5050568,410
19.55474275,391
19.59152185,419
19.61271195,402
19.65805543,362
19.69834235,393
19.73367303,392
19.7527542,333
19.79557308,344
19.83539568,350
19.87304881,303
19.8939979,310
19.9406989,346
19.97777413,297
20.01758212,290
20.05564334,320
20.07429257,299
20.10181625,276
20.12826199,304
20.15578619,303
20.18135932,272
20.22824839,300
20.26837186,307
20.28706244,274
20.31395724,291
20.36013463,311
20.3784405,283
20.40289604,299
20.44555614,324
20.48432931,293
20.50399225,286
20.53040158,314
20.55782074,296
20.58522924,277
20.60923003,319
20.63741791,318
20.66061228,283
20.68568343,312
20.71213418,313
20.73754211,272
20.76387759,287
20.79038006,309
20.81584573,288
20.86201102,292
20.87847181,315
20.90399247,292
20.94840446,280
20.96637578,306
20.99086147,296
21.03760773,281
21.05603106,308
21.10078773,304
21.13741341,276
21.15440922,303
21.19840486,311
21.21598048,285
21.24003139,299
21.28656237,319
21.32571654,285
21.36327071,289
21.38217864,307
21.42820692,292
21.44701722,288
21.47392531,314
21.5030377,302
21.52780272,282
21.5585583,310
21.60463542,310
21.62307745,284
21.64885397,309
21.67538285,325
21.70277871,297
21.73091828,306
21.78050657,317
21.81738932,286
21.83489736,286
21.86182492,317
21.88968482,301
21.91514251,286
21.94393786,307
21.98848927,297
22.02723177,278
22.04582785,305
22.0930293,301
22.12923892,274
22.16683554,297
22.18547421,309
22.23286572,282
22.25168856,296
22.29718354,301
22.33502936,289
22.37176762,338
22.40853196,437
22.44725441,504
22.48547273,564
22.52341473,593
22.5594917,504
22.57874052,358
22.62167822,312
22.64316686,299
22.68561797,285
22.72269875,303
22.76321998,310
22.78036469,286
22.80463004,299
22.83017172,314
22.85671659,278
22.88290189,284
22.92537354,315
22.96634454,303
22.98208694,290
23.00701035,316
23.03227676,308
23.05782862,288
23.08265278,316
23.10921401,325
23.15446909,298
23.17452734,318
23.20147687,332
23.24705766,305
23.28166464,320
23.29926085,342
23.32388391,321
23.34856709,319
23.37520019,345
23.39979265,328
23.42585893,319
23.46962991,348
23.48846318,344
23.54623802,324
23.56358528,350
23.58897997,359
23.61571614,343
23.64054541,362
23.69119296,377
23.71107105,351
23.73750029,367
23.7638785,392
23.79152816,374
23.81874524,366
23.84271711,398
23.86896336,384
23.89597028,374
23.92281335,403
23.94706628,392
23.97468515,368
24.00032912,387
24.02837816,372
24.0737294,334
24.11181604,346
24.14870177,351
24.18522942,312
24.20034353,309
24.24865463,323
24.28589293,290
24.32394997,289
24.36044078,309
24.40009007,291
24.43585602,276
24.47366051,303
24.50921076,302
24.52975319,280
24.57735741,307
24.61496316,316
24.6347871,284
24.68011469,305
24.70078165,317
24.74641532,284
24.76455489,297
24.79209214,324
24.83955161,296
24.87883354,295
24.9161262,322
24.93494236,306
24.97811719,293
24.99661617,327
25.04405607,328
25.08272295,296
25.10189828,318
25.14857114,329
25.18537398,296
25.22357677,315
25.26208155,326
25.30069137,290
25.31837653,309
25.36343472,342
25.38212781,312
25.40696251,297
25.45180027,326
25.48862977,311
25.52488396,300
25.56515272,326
25.60087885,316
25.61831227,281
25.64236659,305
25.67116292,321
25.71456805,286
25.73197403,305
25.75648837,319
25.78213017,297
25.80985395,306
25.8374197,321
25.86189472,297
25.88866825,305
25.91443873,333
25.94062103,317
25.98442404,301
26.00280609,323
26.04785333,316
26.08290144,295
26.10153757,321
26.14640568,335
26.18285426,305
26.20265945,322
26.22734986,344
26.27234896,314
26.30910116,322
26.34794664,347
26.38358993,313
26.42152769,304
26.45888699,334
26.49869787,322
26.51826384,302
26.56907821,325
